ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
153.9007919,22.1802964,0.074,0.0823,-0.0256,13.164,0.033,32.9,1.106,11.944,0.04,27.4,0.907,1,0,0000,AA,5,57710.20032563,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.320066,58.540907
153.9006834,22.1802465,0.0761,0.0932,0.0174,13.062,0.038,28.4,0.9421,11.993,0.045,24.0,1.063,1,0,0000,AA,10,57710.33122918,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.089557,261.91277
153.9007642,22.1802251,0.0746,0.088,-0.0068,13.113,0.036,30.6,0.8145,11.986,0.051,21.1,0.7894,1,0,0000,AA,10,57710.33135649,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.201689,116.387021
153.9007591,22.1803002,0.0837,0.1062,-0.0224,13.122,0.039,28.0,1.14,12.012,0.047,23.1,1.021,1,0,0000,AA,10,57710.46226015,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.243823,42.167434
153.9007054,22.1802696,0.0753,0.0875,-0.0319,13.115,0.033,33.2,0.8807,11.999,0.042,25.9,0.5284,1,0,0000,AA,10,57710.52783932,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.072213,347.738762
153.9007588,22.1802426,0.0761,0.0855,-0.0178,13.147,0.034,31.5,0.4433,11.929,0.047,22.9,1.457,1,0,0000,AA,10,57710.59329112,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.16486,99.300045
153.9007505,22.1802807,0.069,0.0829,0.0146,13.117,0.035,31.1,1.742,12.003,0.038,28.3,1.299,1,0,0000,AA,10,57710.65874297,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.174465,50.696216
153.9007589,22.1802393,0.0833,0.1052,0.0293,13.09,0.042,25.8,0.7368,12.078,0.051,21.3,0.6447,1,0,0000,AA,5,57710.65887029,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.167503,103.295103
153.9007703,22.1803368,0.0725,0.0948,0.0061,13.06,0.036,30.2,0.7301,12.006,0.042,25.5,1.719,1,0,0000,AA,5,57710.72432204,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.371548,32.75288
153.9007962,22.1802881,0.0806,0.0982,0.024,13.152,0.039,27.8,0.8151,11.98,0.043,25.5,0.6621,1,0,0000,AA,10,57710.78977389,1531122701351000033,13.704,0.026,12.57,0.025,10.027,0.069,8.476,0.374,157946141,17.305,0.2048,15.768,0.1097,15.099,0.1122,0.318409,64.484072
