ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
40.669619,-0.0135729,0.0187,0.0228,-0.0061,3.548,0.038,28.5,1.375,1.572,0.013,82.9,160.8,1,0,0000,AA,10,56871.99045046,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.020736,176.157697
40.6695428,-0.0131094,0.0099,0.0098,0.0058,5.914,0.023,47.1,353.9,1.238,0.007,152.3,126.6,1,0,0000,AA,10,56871.99057778,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.68199,342.425858
40.6700269,-0.0133657,0.0215,0.0147,-0.0044,3.901,0.061,17.9,4.121,1.77,0.012,93.9,90.24,1,0,0000,AA,10,56872.12211762,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.560815,100.055443
40.6699953,-0.0134405,0.0084,0.0098,-0.0035,4.588,0.014,79.1,286.2,2.272,0.008,130.0,241.9,1,0,g000,AA,10,56872.25365744,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.522728,110.843006
40.6695982,-0.0135923,0.0145,0.0124,0.0041,3.916,0.031,35.1,12.45,2.037,0.011,98.7,54.85,1,0,0000,AA,10,56872.38519728,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.088301,180.341155
40.6694643,-0.0130301,0.0192,0.0177,0.0067,3.793,0.067,16.1,1.221,1.883,0.013,82.8,49.18,1,0,0000,AA,10,56872.45103086,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.055498,332.429863
40.6700301,-0.0132841,0.013,0.0102,0.0022,3.549,0.026,42.3,10.58,1.88,0.008,139.2,278.1,1,0,0000,AA,10,56872.51673712,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.548504,89.214081
40.6697044,-0.0132944,0.0159,0.0204,-0.0076,3.691,0.082,13.3,1.143,2.039,0.015,73.0,76.75,1,0,0000,AA,10,56872.58257069,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.376172,92.413337
40.6694955,-0.0129223,0.0157,0.0184,0.012,3.738,0.071,15.3,3.857,2.093,0.014,80.0,140.3,1,0,0000,AA,10,56872.71411109,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.376139,344.1349
40.669088,-0.0131912,0.009,0.0086,-0.0011,3.717,0.044,24.7,3.188,1.741,0.004,256.6,424.7,1,0,0000,AA,10,56872.84565093,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414979,11.849,0.024,8.747,,8.223,,1.877203,280.922048
40.6697058,-0.0131093,0.0093,0.0096,-0.0018,3.985,0.064,17.0,1.678,2.189,0.007,161.6,113.2,1,0,0000,AA,10,56872.84577829,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.753818,30.349008
40.6697222,-0.0129498,0.0128,0.019,0.0049,3.974,0.049,22.3,4.692,1.814,0.008,142.4,245.3,1,0,0h00,AA,10,56872.97731817,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.301332,19.758312
40.6695382,-0.0136221,0.0109,0.0123,0.0066,3.862,0.041,26.5,6.865,1.734,0.008,134.4,85.11,1,0,0000,AA,10,57044.01416068,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.216084,190.54151
40.6700109,-0.0132278,0.0079,0.0082,-0.0034,3.612,0.044,24.7,4.751,1.773,0.006,194.6,215.3,1,0,0000,AA,10,57044.14557365,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.496091,81.3922
40.669903,-0.0129401,0.011,0.0119,0.0039,3.733,0.029,37.4,12.53,1.231,0.008,144.7,123.5,1,0,0000,AA,10,57044.27685933,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414977,11.381,0.173,8.636,,8.112,,1.666294,40.891308
40.6699106,-0.0134466,0.0393,0.0354,-0.0189,3.613,0.048,22.7,2.044,2.534,0.022,50.5,28.98,1,0,0000,AA,10,57044.27698664,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.25224,116.756577
40.6698654,-0.0131697,0.0184,0.0178,-0.0128,3.809,0.036,30.2,6.069,1.763,0.015,72.4,101.2,1,0,0000,AA,10,57044.34256581,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.049011,65.616255
40.6695533,-0.0132515,0.0181,0.012,0.0059,3.453,0.075,14.5,1.727,2.215,0.01,109.4,49.55,1,0,0000,AA,10,57044.40827234,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.217878,309.502551
40.6698807,-0.0128236,0.0148,0.0108,-0.0054,3.889,0.031,35.0,8.168,2.192,0.009,119.9,158.6,1,0,0000,AA,10,57044.47397887,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414977,11.381,0.173,8.636,,8.112,,1.959675,31.041375
40.6695589,-0.0132249,0.0145,0.0176,-0.0092,3.463,0.087,12.5,1.242,1.771,0.01,107.2,58.96,1,0,0000,AA,10,57044.60538951,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.277151,327.734291
40.6693827,-0.0131229,0.0174,0.0214,0.0107,3.765,0.043,25.1,7.383,1.766,0.013,84.7,166.8,1,0,0000,AA,10,57044.73680251,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.986831,307.559672
40.669348,-0.0129009,0.016,0.0159,0.0062,3.196,0.055,19.7,4.765,1.148,0.011,96.9,94.73,1,0,0000,AA,10,57233.6940901,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.668875,327.070952
40.6696154,-0.0134627,0.0111,0.0097,0.0032,3.701,0.093,11.7,0.7449,1.497,0.009,124.1,76.7,1,0,0000,AA,10,57233.95653321,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.624188,174.9043
40.6692149,-0.0129169,0.0401,0.0266,0.0181,3.814,0.156,7.0,0.5575,1.276,0.015,70.3,14.94,1,0,0000,BA,10,57234.08781836,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414979,11.849,0.024,8.747,,8.223,,1.930304,314.093258
40.6695107,-0.0129649,0.0173,0.0191,0.0065,3.649,0.065,16.6,1.655,1.332,0.017,64.7,26.27,1,0,0000,AA,5,57234.15339728,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.213708,344.640545
40.6692244,-0.0133284,0.0096,0.0102,0.0031,3.651,0.042,25.6,6.872,1.822,0.007,152.7,125.1,1,0,0000,AA,10,57234.2189762,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.359209,264.162566
40.6699791,-0.0131435,0.0152,0.0154,0.0007,3.623,0.067,16.3,3.286,1.918,0.011,97.1,119.7,1,0,0000,AA,5,57234.28455569,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414977,11.381,0.173,8.636,,8.112,,1.46312,68.871395
40.6698424,-0.0129658,0.0077,0.0097,-0.0044,4.034,0.014,75.3,116.9,1.126,0.007,161.4,183.7,1,0,0000,AA,10,57234.35013457,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414977,11.381,0.173,8.636,,8.112,,1.457281,36.784972
40.6694176,-0.0134479,0.0213,0.0195,0.0104,3.97,0.047,23.1,2.212,1.119,0.014,77.7,31.89,1,0,0000,AA,10,57234.4157135,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.868504,229.117921
40.6693208,-0.0134609,0.011,0.0075,0.0064,3.657,0.07,15.5,2.041,1.978,0.007,151.5,87.82,1,0,0000,AA,10,57234.54699875,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.178466,238.528948
40.6695779,-0.0131486,0.0145,0.0188,0.0071,3.889,0.033,33.3,2.082,1.843,0.01,104.7,154.4,1,0,0000,AA,10,57234.67815655,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.515218,351.116869
40.6699191,-0.0131585,0.0188,0.0159,-0.0112,3.542,0.09,12.1,1.618,1.768,0.011,102.3,119.1,1,0,0000,AA,10,57241.04147892,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.242481,67.603611
40.6700533,-0.0132744,0.0138,0.0152,0.0054,3.721,0.059,18.4,2.646,1.939,0.011,100.0,85.05,1,0,0000,AA,10,57406.99429074,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.632846,88.028984
40.6694003,-0.0134643,0.0263,0.0166,0.0094,3.794,0.078,13.9,1.749,1.612,0.009,122.0,165.4,1,0,hh00,AA,10,57407.12531668,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.954243,228.885244
40.6693907,-0.0137136,0.0341,0.0163,0.0049,3.747,0.21,5.2,0.3086,1.148,0.013,84.3,64.88,1,0,0000,BA,10,57407.12544405,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.700951,206.293894
40.6697113,-0.0133057,0.0177,0.0139,0.0082,3.72,0.041,26.4,4.574,2.424,0.008,142.1,68.8,1,0,0000,AA,10,57407.2564752,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.404652,98.029179
40.6693875,-0.0136171,0.0185,0.018,0.0119,3.689,0.045,24.0,5.44,1.748,0.013,86.7,93.34,1,0,0000,AA,10,57407.32205447,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.404235,213.009704
40.669919,-0.0130032,0.0205,0.0164,0.0107,3.481,0.064,17.0,2.197,2.114,0.017,63.9,32.98,1,0,0000,AA,10,57407.3876337,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414977,11.381,0.173,8.636,,8.112,,1.544292,48.04257
40.66996,-0.01311,0.0169,0.0142,0.0089,,,,,2.16,0.008,134.7,115.7,1,0,0000,XA,5,57407.51879226,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414977,11.381,0.173,8.636,,8.112,,1.448973,63.434948
40.6699018,-0.0137503,0.0114,0.0207,-0.009,3.403,0.058,18.7,2.299,1.671,0.015,74.9,117.6,1,0,0000,AA,10,57407.58424412,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.981502,146.748774
40.6694567,-0.0135551,0.0227,0.026,0.0133,3.456,0.075,14.4,1.786,1.553,0.02,53.3,70.92,1,0,0000,AA,10,57407.71540263,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.084867,208.393471
40.6701035,-0.0131116,0.0195,0.0193,-0.0087,3.721,0.024,44.4,27.93,1.537,0.012,93.0,42.33,1,0,0000,AA,10,57407.84656118,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414977,11.381,0.173,8.636,,8.112,,1.923016,70.489757
40.66978,-0.0132752,0.0382,0.0287,0.0234,3.427,0.078,13.9,1.375,1.411,0.019,58.3,42.68,1,0,0000,AA,0,57600.80569123,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.650185,85.299587
40.6692961,-0.0132932,0.0202,0.0202,-0.0058,3.414,0.081,13.3,1.393,1.862,0.013,81.9,71.34,1,0,0h00,AA,10,57600.93672181,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.094101,269.39671
40.6698436,-0.0134109,0.0165,0.0165,-0.0048,3.517,0.12,9.0,0.9532,1.803,0.012,90.3,80.66,1,0,0000,BA,10,57601.06775238,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.979027,116.395455
40.6699046,-0.012969,0.0212,0.0186,0.0114,4.123,0.054,20.1,6.464,2.147,0.013,83.0,41.34,1,0,0000,AA,10,57601.19878292,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414977,11.381,0.173,8.636,,8.112,,1.593063,43.498344
40.6697758,-0.0132717,0.0185,0.0224,0.0102,3.592,0.061,17.8,2.032,1.857,0.011,95.3,72.97,1,0,0000,AA,5,57601.32981355,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.636299,84.057167
40.6698504,-0.0130486,0.018,0.0218,0.0074,3.484,0.086,12.7,0.5965,1.373,0.015,72.0,39.65,1,0,0000,AA,5,57601.3953925,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.252127,46.048402
40.669844,-0.0130192,0.0167,0.0117,0.0099,3.481,0.096,11.3,1.449,1.723,0.01,114.2,110.3,1,0,0000,AA,10,57601.52642308,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414977,11.381,0.173,8.636,,8.112,,1.312241,42.019926
40.6700011,-0.013449,0.0103,0.0121,-0.0051,4.113,0.022,50.3,61.32,1.773,0.008,131.7,246.6,1,0,0000,AA,5,57601.65732625,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.553274,111.623864
40.6700473,-0.0130564,0.0139,0.0123,0.0055,4.549,0.013,81.9,341.2,1.982,0.014,78.3,78.05,1,0,0000,AA,10,57601.65745361,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414977,11.381,0.173,8.636,,8.112,,1.81665,62.424429
40.6696426,-0.0132619,0.0158,0.0106,0.0061,3.803,0.079,13.7,1.029,1.586,0.011,95.7,29.5,1,0,0000,AA,10,57767.60963553,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.183722,56.590181
40.669384,-0.0131824,0.0133,0.0151,-0.0052,3.604,0.059,18.5,2.272,2.034,0.009,123.1,59.9,1,0,0000,AA,10,57767.74053954,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.868738,296.480106
40.6695893,-0.0128833,0.0126,0.0136,-0.0067,4.027,0.062,17.6,4.742,2.261,0.011,99.2,65.28,1,0,0000,AA,10,57767.8715709,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.464627,358.492935
40.6697825,-0.0128881,0.012,0.0118,0.0081,3.661,0.033,33.1,16.71,1.325,0.007,149.6,119.0,1,0,0000,AA,10,57767.93702292,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414977,11.381,0.173,8.636,,8.112,,1.589023,24.422469
40.6693054,-0.0134237,0.0242,0.0264,0.0146,3.719,0.139,7.8,0.7139,1.455,0.021,52.8,23.97,1,0,0000,BA,10,57768.06805424,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.16467,245.589756
40.6693916,-0.0133845,0.0163,0.0347,-0.0102,3.713,0.063,17.4,3.119,2.359,0.015,73.7,54.66,1,0,0000,AA,10,57768.19908554,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.823767,245.607851
40.6694688,-0.0135762,0.0207,0.0292,0.0116,3.906,0.052,21.0,3.196,1.689,0.024,44.6,19.88,1,0,0000,AA,10,57768.3299895,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.133424,204.6277
40.6699842,-0.0132431,0.0286,0.0169,0.0089,3.48,0.098,11.1,0.7048,1.861,0.015,71.2,66.54,1,0,0000,AA,10,57768.46102081,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.393389,83.040233
40.6697392,-0.0135481,0.0126,0.0144,0.0041,3.507,0.027,40.1,10.4,1.525,0.01,111.7,103.5,1,0,0000,AA,10,57768.59205213,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.055681,151.660869
40.669956,-0.013093,0.0216,0.014,-0.0015,3.373,0.089,12.3,1.05,1.705,0.009,114.9,109.4,1,0,0000,AA,10,57964.93564412,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414977,11.381,0.173,8.636,,8.112,,1.46474,61.041139
40.6698996,-0.0134026,0.0184,0.0148,0.01,6.146,0.01,111.5,1769.0,1.7,0.011,97.1,108.8,1,0,0000,AA,5,57965.06654738,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.152217,110.59795
40.6693446,-0.0133145,0.0527,0.0308,0.0134,3.071,0.083,13.1,2.623,1.954,0.026,41.9,52.01,1,0,0000,AA,10,57965.19757792,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.923662,264.5205
40.66946,-0.013,0.0154,0.0193,-0.004,3.565,0.065,16.8,0.9831,1.195,0.012,93.2,40.36,1,0,0000,AA,10,57965.2630295,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.159288,334.230673
40.6698202,-0.0133735,0.0273,0.0171,0.0153,3.795,0.065,16.6,3.691,2.129,0.011,99.5,57.2,1,0,g000,AA,10,57965.32848113,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.847803,110.766764
40.6696213,-0.0133414,0.0285,0.0238,0.0162,3.145,0.132,8.2,0.4229,1.748,0.013,83.0,78.97,1,0,0h00,BA,5,57965.39393331,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.200303,157.491036
40.669784,-0.0132244,0.0146,0.0168,0.0073,3.561,0.076,14.3,1.553,1.618,0.012,89.4,61.0,1,0,0000,AA,10,57965.4593849,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.70324,70.377743
40.66965,-0.01323,0.0266,0.0273,0.0122,3.043,0.085,12.7,0.9647,0.982,0.022,49.0,9.351,1,0,0000,AA,5,57965.52483653,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.281162,39.80557
40.669361,-0.0133682,0.0369,0.0215,0.0135,3.394,0.082,13.3,2.112,2.038,0.017,63.6,34.83,1,0,0000,AA,5,57965.65586697,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.905284,251.882076
40.6694246,-0.0132041,0.0132,0.0054,-0.0037,3.686,0.071,15.2,1.276,3.443,0.006,172.7,2776.0,1,0,0000,AA,10,57965.9176734,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.703099,296.092736
40.6698019,-0.0131596,0.0133,0.0166,0.0078,3.68,0.051,21.1,3.693,1.005,0.008,128.2,131.8,1,0,0000,AA,10,58128.23118447,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.865257,57.143026
40.6692526,-0.0135311,0.021,0.0136,0.0039,3.667,0.041,26.5,6.636,1.951,0.011,100.7,98.3,1,0,0000,AA,10,58128.36208806,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,1.522319,235.238861
40.6695727,-0.0131948,0.0344,0.0308,-0.023,3.702,0.164,6.6,0.3438,2.039,0.025,44.2,13.89,1,0,0000,BA,10,58128.49311891,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414982,10.179,0.1043,9.136,0.1205,7.271,0.0241,0.356536,343.998978
40.66976,-0.0127863,0.0131,0.0168,0.0056,3.65,0.094,11.6,1.967,2.121,0.01,114.0,147.0,1,0,hh00,AA,10,58128.62402249,408100001351031654,4.166,0.197,3.041,0.304,-0.567,0.392,-2.585,0.001,124414977,11.381,0.173,8.636,,8.112,,1.902604,17.622418
