ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
182.6356765,39.4058424,0.0295,0.0314,-0.0018,7.118,0.018,59.5,7.524,6.087,0.021,51.5,1.544,1,0,0000,AA,10,57530.282193,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.233875,263.281724
182.6356318,39.405822,0.0248,0.0236,-0.0098,7.201,0.015,73.6,17.65,6.118,0.014,77.3,4.039,1,0,0000,AA,10,57530.41322367,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.370581,254.216144
182.6357015,39.4058498,0.0224,0.03,-0.0105,7.164,0.016,65.9,5.573,6.25,0.015,73.1,5.169,1,0,0000,AA,10,57530.54425439,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.162726,269.746505
182.6357424,39.4058861,0.0262,0.0277,-0.0147,7.113,0.018,58.8,5.481,6.031,0.014,79.1,1.954,1,0,0000,AA,10,57727.61904801,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.138891,339.358479
182.6356327,39.4059049,0.0261,0.0282,0.0013,7.062,0.02,54.8,3.195,6.25,0.014,77.0,32.88,1,0,dH00,AA,10,57727.74995164,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.405515,299.168101
182.6357325,39.4059089,0.0296,0.0297,-0.0047,7.081,0.023,46.9,4.012,5.984,0.017,64.7,2.102,1,0,0000,AA,10,57727.750079,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.225422,340.162922
182.6357148,39.4058667,0.0315,0.0361,0.0064,7.104,0.022,49.6,5.782,6.011,0.021,51.9,1.335,1,0,0000,AA,10,57727.8809827,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.139366,295.555866
182.6357429,39.4059202,0.0253,0.0248,-0.011,7.284,0.015,72.2,23.12,6.164,0.014,75.7,2.434,1,0,0000,AA,10,57727.9465619,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.257155,349.34083
182.6357651,39.4059014,0.0256,0.0267,-0.0139,7.323,0.015,70.2,27.0,6.02,0.017,62.5,5.078,1,0,0000,AA,10,57728.01201378,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.18559,4.384035
182.6357242,39.4059058,0.0262,0.0267,-0.0046,6.971,0.024,44.5,5.088,6.228,0.012,93.0,36.62,1,0,0000,AA,10,57728.07746558,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.224203,333.631184
182.6357096,39.4059109,0.0263,0.023,-0.0073,6.98,0.023,47.1,2.793,6.003,0.013,84.8,3.68,1,0,0000,AA,10,57728.07759289,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.260222,327.403145
182.6355956,39.4061132,0.0218,0.0221,-0.0117,7.428,0.015,70.2,89.86,6.362,0.011,101.6,104.4,1,0,0000,AA,0,57728.14304479,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,1.0521,334.237004
182.6357179,39.4059247,0.028,0.0302,-0.0108,7.03,0.019,58.1,3.79,6.031,0.017,62.2,1.35,1,0,0000,AA,10,57728.20849663,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.293314,336.468508
182.6356324,39.4058391,0.0314,0.0266,0.0014,7.322,0.021,52.2,21.11,6.091,0.017,65.2,8.311,1,0,0000,AA,10,57728.27407583,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.357092,263.691267
182.6357774,39.4059443,0.0216,0.0278,-0.0102,7.048,0.02,54.9,6.99,6.11,0.012,88.3,8.19,1,0,0000,AA,10,57728.33952767,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.342908,8.114019
182.6356826,39.4058826,0.0257,0.0229,-0.0109,7.125,0.025,43.9,4.414,5.934,0.012,90.0,9.804,1,0,0000,AA,10,57728.47055868,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.245214,298.595225
182.6356712,39.4058967,0.0284,0.0248,-0.014,7.236,0.02,55.5,8.683,6.247,0.012,88.5,13.12,1,0,0000,AA,10,57728.60146236,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.298787,304.240383
182.6356896,39.4058579,0.0246,0.0272,-0.006,7.159,0.019,56.0,7.423,6.25,0.013,81.7,23.89,1,0,0000,AA,10,57728.60158968,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.197883,278.263405
182.6356523,39.4060128,0.0226,0.0285,-0.0105,6.939,0.019,57.2,12.65,6.216,0.012,87.9,20.75,1,0,0000,AA,10,57728.73249337,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.658207,332.925878
182.6357021,39.4058483,0.028,0.0297,-0.0087,7.501,0.019,57.8,7.023,6.423,0.014,77.7,4.618,1,0,0000,AA,10,57889.81269872,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.16118,267.823859
182.6356858,39.4058789,0.0255,0.0304,-0.0131,7.488,0.018,59.7,12.46,6.278,0.015,71.1,5.463,1,0,0000,AA,10,57889.81282603,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.231133,296.751847
182.6356813,39.4058744,0.0216,0.0211,-0.0122,7.405,0.019,57.7,6.57,6.176,0.012,92.7,3.894,1,0,0000,AA,10,57889.94372944,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.235886,291.863458
182.6357362,39.4058363,0.0245,0.0252,-0.0115,7.55,0.016,67.3,30.05,6.293,0.014,79.3,2.399,1,0,0000,AA,10,57890.07463282,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.08253,233.31428
182.635726,39.4058547,0.0256,0.0253,0.0022,7.475,0.018,59.3,14.83,6.387,0.012,90.2,20.23,1,0,0000,AA,10,57890.20553619,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.096071,280.143274
182.6357238,39.405839,0.0264,0.0273,0.0058,7.305,0.02,54.9,5.695,6.173,0.017,63.8,2.084,1,0,0000,AA,10,57890.20566355,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.108188,248.53179
182.6356736,39.4058311,0.03,0.0287,-0.0097,7.253,0.023,46.6,2.243,6.212,0.016,65.8,4.481,1,0,0000,AA,10,57890.27111522,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.249775,254.192699
182.6357147,39.4058388,0.0246,0.0246,-0.009,7.401,0.015,72.4,9.395,6.241,0.015,74.0,1.771,1,0,0000,AA,10,57890.33656683,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.132307,252.256244
182.6357326,39.4058496,0.0305,0.0298,-0.0171,7.379,0.02,53.9,8.004,6.256,0.017,63.1,3.746,1,0,0000,AA,10,57890.40201854,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.076222,268.917611
182.6356845,39.4058479,0.027,0.0277,-0.0143,7.448,0.015,71.9,14.05,6.213,0.016,69.3,2.44,1,0,0000,AA,10,57890.46747024,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.210153,267.938378
182.6357021,39.4058526,0.0271,0.0253,0.0057,7.489,0.018,60.0,24.68,6.247,0.014,77.1,1.893,1,0,0000,AA,10,57890.53292191,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.161327,273.326122
182.6356524,39.4058544,0.0239,0.026,-0.0113,7.358,0.017,62.7,6.39,6.356,0.012,88.8,28.33,1,0,0000,AA,10,57890.59837358,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.299718,273.029491
182.635721,39.4057969,0.0278,0.0278,-0.0083,7.483,0.019,55.7,24.38,6.209,0.015,72.3,14.3,1,0,0000,AA,10,57890.59850089,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.219799,209.574795
182.635705,39.4058895,0.0292,0.0288,-0.0132,7.286,0.02,54.8,5.061,6.23,0.018,61.0,1.041,1,0,0000,AA,10,57890.66395259,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.208868,312.906936
182.63569,39.4058405,0.0256,0.0267,-0.0109,7.35,0.017,65.2,10.59,6.24,0.015,71.3,1.331,1,0,0000,AA,10,57890.79485602,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.197692,260.038004
182.6356761,39.4058351,0.0249,0.0249,-0.0095,7.379,0.017,64.8,10.64,6.235,0.014,77.4,2.459,1,0,0000,AA,10,57890.92575939,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.239464,257.055817
182.6357716,39.4058297,0.0259,0.0238,-0.0086,7.526,0.015,71.1,29.07,6.354,0.013,85.7,17.62,1,0,0000,AA,10,57891.05679012,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.079913,156.177336
182.635693,39.4058601,0.0219,0.0259,-0.0105,7.417,0.015,72.1,9.308,6.352,0.012,92.6,7.604,1,0,0000,AA,10,58091.66860073,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.189892,281.03965
182.6357132,39.4058776,0.0247,0.0275,-0.0125,7.344,0.015,73.4,7.042,6.301,0.017,65.0,1.273,1,0,0000,AA,10,58091.7995042,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.163768,307.352899
182.6356987,39.405909,0.0268,0.0224,-0.0092,7.314,0.016,66.3,7.044,6.325,0.013,81.6,2.765,1,0,0000,AA,10,58091.93040771,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.272372,321.242892
182.6357302,39.4058736,0.0255,0.022,-0.0025,7.359,0.018,60.4,8.149,6.346,0.012,88.3,24.11,1,0,0000,AA,10,58092.06131118,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.118682,315.705917
182.6357515,39.4058871,0.0237,0.0264,-0.0096,7.36,0.018,59.9,9.798,6.402,0.011,94.4,17.13,1,0,0000,AA,10,58092.12676296,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.135621,349.961137
182.635669,39.4058642,0.0271,0.0259,-0.011,7.484,0.02,54.4,13.4,6.377,0.013,86.4,21.21,1,0,0000,AA,10,58092.12689028,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.258236,281.417601
182.635487,39.4060851,0.0201,0.0201,-0.0056,7.559,0.015,74.8,196.2,6.287,0.01,110.3,304.5,1,0,0000,AA,0,58092.19234201,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,1.137094,318.100755
182.6357166,39.4059061,0.0246,0.0235,-0.0106,7.267,0.018,60.3,8.133,6.28,0.014,76.7,17.34,1,0,0000,AA,10,58092.25779375,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.235285,329.131115
182.6356529,39.4058757,0.0294,0.025,-0.0036,7.212,0.02,54.3,3.747,6.211,0.017,65.5,2.188,1,0,0000,AA,10,58092.32324549,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.31195,287.25292
182.635699,39.4059157,0.0257,0.0237,-0.011,7.305,0.016,68.6,7.195,6.238,0.016,68.9,1.165,1,0,0000,AA,10,58092.38869722,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.291083,324.344597
182.6357469,39.4059003,0.022,0.0228,-0.0089,7.423,0.015,70.7,23.64,6.267,0.012,88.6,19.2,1,0,0000,AA,10,58092.454149,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.184722,348.622228
182.6357257,39.4058772,0.0262,0.0252,-0.0102,7.458,0.017,63.9,11.81,6.225,0.013,83.5,2.416,1,0,0000,AA,10,58092.6505042,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.136731,315.744103
182.635739,39.4059225,0.0248,0.027,-0.0093,7.27,0.021,52.2,4.755,6.332,0.012,90.2,9.304,1,0,0000,AA,10,58092.78140772,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.267455,347.384679
182.6357189,39.4058459,0.0239,0.0273,-0.0098,7.448,0.016,66.3,9.965,6.25,0.014,75.0,3.635,1,0,0000,AA,10,58097.42962897,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.11529,262.64344
182.6357464,39.4058247,0.0226,0.0242,-0.0092,7.65,0.016,67.0,18.56,6.522,0.012,92.8,11.15,1,0,0000,AA,10,58250.36677045,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.098642,202.555448
182.6357253,39.4058389,0.026,0.0267,-0.0086,7.582,0.018,62.0,9.421,6.506,0.013,82.4,11.02,1,0,0000,AA,10,58250.49716447,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.104457,247.510467
182.6356533,39.4058498,0.0222,0.0251,-0.0104,7.64,0.014,78.0,25.27,6.346,0.015,72.1,2.512,1,0,0000,AA,10,58250.62857715,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.296804,269.861041
182.6356395,39.4058412,0.0249,0.0248,-0.0068,7.592,0.016,66.3,15.17,6.432,0.014,77.9,4.528,1,0,0000,AA,10,58250.69402882,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.33668,264.600748
182.6357098,39.4058675,0.0243,0.0232,-0.0103,7.497,0.018,61.3,10.7,6.417,0.013,84.4,2.65,1,0,0000,AA,10,58250.75948052,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.153187,294.283524
182.6356103,39.4058706,0.0311,0.0293,-0.0063,7.587,0.019,56.2,18.61,6.338,0.019,58.7,6.724,1,0,0000,AA,10,58250.82493219,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.422961,280.098272
182.6357174,39.4058442,0.0235,0.0256,-0.0061,7.568,0.016,66.9,10.37,6.53,0.013,85.3,15.72,1,0,0000,AA,10,58250.89025654,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.120302,260.006639
182.6356931,39.4058549,0.0251,0.0237,-0.0051,7.577,0.017,63.3,13.61,6.433,0.012,88.8,8.42,1,0,0000,AA,10,58250.95570825,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.186934,275.415084
182.6356809,39.4058674,0.0233,0.0244,-0.0102,7.581,0.014,78.4,15.36,6.467,0.013,85.3,14.99,1,0,0000,AA,10,58251.02115997,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.228771,285.8914
182.6356865,39.40588,0.0254,0.0219,-0.0097,7.559,0.016,66.6,8.455,6.421,0.012,89.4,7.438,1,0,0000,AA,10,58251.08661162,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.231215,297.84534
182.6357052,39.4058256,0.0247,0.0291,-0.012,7.643,0.014,75.1,12.54,6.4,0.017,65.3,1.494,1,0,0000,AA,10,58251.217515,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.175921,240.047041
182.6356795,39.4058681,0.0243,0.0233,-0.012,7.577,0.016,68.5,11.33,6.393,0.013,85.3,1.431,1,0,0000,AA,10,58251.34841838,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.233208,286.224894
182.6356729,39.4058566,0.0243,0.0231,-0.0099,7.62,0.014,76.1,23.61,6.434,0.013,82.9,4.978,1,0,0000,AA,10,58251.47881244,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.243435,275.601066
182.63572,39.4058992,0.0255,0.026,-0.0141,7.199,0.016,67.4,5.343,6.043,0.014,76.0,3.166,1,0,0000,AA,10,58458.80218402,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.209162,327.863559
182.6357015,39.4058662,0.0288,0.029,-0.0133,7.03,0.019,57.9,3.893,6.061,0.018,60.8,3.679,1,0,0000,AA,10,58458.93308753,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.17286,289.717608
182.6357942,39.4058655,0.0309,0.0282,0.0052,7.194,0.022,48.8,10.29,6.062,0.015,72.1,3.703,1,0,0000,AA,10,58459.0638636,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.110307,59.605817
182.6356823,39.4058606,0.0251,0.0294,-0.0116,7.111,0.019,56.0,8.721,6.166,0.014,78.0,21.47,1,0,0000,AA,10,58459.12880602,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.219476,280.012955
182.63575,39.4058714,0.024,0.023,-0.0043,7.267,0.018,62.0,54.43,6.15,0.011,94.8,68.83,1,0,0000,AA,0,58459.19425766,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.081898,340.147374
182.6357144,39.4059,0.0245,0.0273,-0.0119,7.035,0.017,64.1,3.78,6.111,0.015,71.4,2.823,1,0,0000,AA,10,58459.26021876,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.220207,324.82867
182.6357312,39.4059541,0.0245,0.03,-0.012,6.872,0.024,46.0,5.858,5.906,0.014,80.2,4.191,1,0,0000,AA,10,58459.32567049,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.383226,347.933829
182.6356707,39.405899,0.0262,0.0287,-0.013,7.069,0.018,60.6,3.86,6.055,0.017,65.5,1.592,1,0,0000,AA,10,58459.39112222,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.304657,305.380576
182.6357703,39.4058544,0.0245,0.0281,-0.0129,7.137,0.018,59.4,22.64,6.171,0.013,81.3,25.7,1,0,0000,AA,10,58459.45657396,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.032673,61.063158
182.6356873,39.4058886,0.0291,0.0314,-0.0077,6.909,0.02,54.8,1.95,5.992,0.022,49.7,2.029,1,0,0000,AA,10,58459.5215163,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.245368,304.495426
182.6357093,39.4058938,0.0308,0.0325,-0.0127,7.063,0.02,53.6,4.42,6.04,0.018,59.1,2.569,1,0,0000,AA,5,58459.65280176,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.211542,318.190876
182.6356899,39.4059265,0.0297,0.0311,-0.0127,6.963,0.023,46.9,1.153,5.998,0.018,60.7,3.64,1,0,0000,AA,10,58459.78370523,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.337437,324.700506
182.6356944,39.405874,0.0254,0.0269,-0.0052,7.323,0.016,67.9,40.31,6.092,0.016,69.1,2.481,1,0,0000,AA,10,58459.91460869,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.2019,295.337277
182.6356531,39.4058771,0.0186,0.0229,-0.0059,7.175,0.016,67.3,6.541,6.212,0.01,107.3,51.81,1,0,0000,AA,10,58614.43019613,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.312948,288.164388
182.635658,39.4058239,0.024,0.0255,0.0044,7.053,0.021,50.6,4.533,6.043,0.013,80.8,11.78,1,0,0000,AA,10,58614.56059013,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.298881,251.676872
182.6356682,39.4058533,0.0261,0.0271,-0.0149,7.143,0.019,57.9,4.061,5.9,0.017,65.4,4.81,1,0,0000,AA,10,58614.69187552,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.255625,272.663743
182.6356161,39.4058451,0.0264,0.0297,0.0124,7.084,0.022,49.4,7.221,5.98,0.017,64.5,7.956,1,0,0000,AA,10,58614.82265155,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.400664,267.47666
182.6357295,39.4058655,0.0263,0.0291,-0.0085,7.088,0.021,52.7,2.543,6.159,0.016,69.7,27.88,1,0,0000,AA,10,58614.88810326,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.101521,303.333578
182.6357091,39.4058601,0.0252,0.025,-0.0085,7.205,0.016,67.5,18.58,6.008,0.016,68.9,3.892,1,0,0000,AA,10,58614.95355494,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.146181,284.402847
182.6357217,39.4058602,0.0295,0.0262,-0.01,7.331,0.019,58.1,11.77,6.221,0.013,83.5,14.56,1,0,0000,AA,10,58615.01887929,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.112679,289.017735
182.6356111,39.405844,0.0224,0.031,0.0067,7.276,0.019,56.7,25.67,5.95,0.017,65.7,9.977,1,0,0000,AA,10,58615.01900661,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.41474,267.014716
182.6356357,39.4058592,0.0233,0.0256,-0.0109,7.236,0.014,77.2,15.74,6.07,0.015,73.8,1.752,1,0,0000,AA,10,58615.08433102,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.347342,275.471747
182.6356677,39.405811,0.0214,0.0257,-0.0062,7.248,0.018,60.9,22.86,6.048,0.012,93.4,22.27,1,0,0000,AA,10,58615.14927333,1819139301351026869,6.745,0.049,5.927,0.037,3.208,0.01,0.751,0.019,206642474,10.262,0.0261,9.436,0.0248,8.519,0.0202,0.292621,241.327918
