ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
137.381434,-1.2092034,0.2404,0.2829,-0.1185,14.528,0.09,12.1,1.5,14.551,0.506,2.1,1.198,1,0,0000,AC,10,56974.98193961,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.192093,330.846537
137.3812912,-1.2093191,0.4129,0.3566,0.0133,15.032,0.124,8.8,1.415,13.726,0.186,5.8,0.7891,1,0,0000,BB,10,56975.04764605,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.656496,247.733284
137.3812122,-1.2092573,0.224,0.2752,0.0628,14.625,0.094,11.6,0.9898,14.049,0.154,7.0,0.8041,1,0,0000,AB,10,56977.21723264,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.892267,268.31222
137.3814444,-1.2092842,0.2531,0.2605,-0.0551,14.716,0.084,13.0,1.314,14.099,0.202,5.4,0.6945,1,0,0000,AB,5,56977.3486455,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.135308,204.514824
137.3814077,-1.2093208,0.2392,0.2522,-0.1068,14.669,0.082,13.2,0.5391,14.101,0.156,7.0,0.72,1,0,0000,AB,10,56977.48018573,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.316863,216.447203
137.3814856,-1.209129,0.2382,0.3666,0.086,14.769,0.092,11.8,0.8122,14.192,0.236,4.6,0.3556,1,0,0000,AB,10,56977.61159865,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.445235,11.943337
137.3816107,-1.2092009,0.2243,0.2477,-0.0647,14.733,0.078,13.9,0.7816,14.327,0.201,5.4,0.8276,1,0,0000,AB,10,56977.67743242,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.570471,71.949966
137.3814794,-1.2093185,0.2503,0.3208,-0.1073,14.716,0.101,10.8,0.7157,14.113,0.199,5.5,0.5871,1,0,0000,AB,10,56977.74313888,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.25629,164.190605
137.3813144,-1.2094165,0.2758,0.2872,-0.108,14.877,0.089,12.2,0.946,14.143,0.226,4.8,0.805,1,0,0000,AB,10,56977.80884534,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.796177,221.162541
137.3815184,-1.2092433,0.2467,0.2961,-0.0027,14.698,0.107,10.2,1.294,14.528,0.308,3.5,0.5597,1,0,0000,AB,10,56977.87455179,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.211564,83.453852
137.3814981,-1.2093963,0.2455,0.287,-0.0844,14.688,0.097,11.2,0.6879,14.226,0.219,5.0,0.7568,1,0,0000,AB,10,56977.94038551,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.544242,165.406155
137.3815726,-1.2092286,0.285,0.3059,-0.0606,14.832,0.097,11.2,0.4062,14.131,0.182,6.0,0.7752,1,0,0000,AB,10,56978.07179838,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.412525,79.236746
137.3813654,-1.2092479,0.2767,0.2983,0.0249,14.785,0.092,11.8,1.539,14.216,0.19,5.7,0.734,1,0,0000,AB,10,56978.2032113,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.340572,271.271967
137.3813725,-1.2093204,0.2448,0.3141,-0.104,14.798,0.108,10.0,1.075,14.192,0.169,6.4,0.6197,1,0,0000,AB,10,57145.27279484,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.404244,231.174604
137.3816085,-1.2094193,0.2675,0.2855,-0.139,14.632,0.084,13.0,0.6527,14.56,0.349,3.1,0.7818,1,0,0000,AB,10,57145.40408047,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.81064,138.750995
137.3813593,-1.2094517,0.2724,0.322,-0.0279,14.729,0.091,11.9,1.239,14.39,0.273,4.0,0.938,1,0,0000,AB,10,57145.53536612,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.811549,206.525852
