ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
178.5125322,0.5317636,0.5553,0.6166,-0.2198,14.856,0.172,6.3,0.9002,13.629,,1.1,0.4574,1,0,0000,BU,10,57552.35506516,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.356337,18.983334
178.5125646,0.5316348,0.322,0.3566,-0.1234,14.815,0.1,10.9,1.462,14.163,,2.0,0.7208,1,0,0000,AU,10,57740.33274481,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.264828,118.586633
178.5125632,0.531715,0.2289,0.2482,-0.0346,14.545,0.08,13.5,1.439,14.435,0.43,2.5,0.5757,1,0,0000,AC,10,57740.4637758,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.279291,54.547005
178.5129754,0.5317033,0.5179,0.5041,-0.0465,15.535,0.245,4.4,0.8345,13.9,0.184,5.9,0.6663,1,0,0000,BB,10,57740.59467941,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,1.715559,85.993014
178.5124319,0.5317631,0.2629,0.2965,-0.086,14.683,0.087,12.5,0.6597,14.694,0.407,2.7,0.2298,1,0,0000,AC,10,57740.66025859,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.415253,323.816768
178.5126433,0.5316975,0.3495,0.5097,0.0517,14.916,0.158,6.9,0.4015,14.007,0.245,4.4,0.6834,1,0,0000,BB,10,57740.72571035,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.525268,79.136262
178.512533,0.5317798,0.2969,0.3187,-0.0602,14.883,0.112,9.7,0.9711,13.729,0.217,5.0,1.097,1,0,0000,BB,10,57740.7911622,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.412743,16.727284
178.5125619,0.5317762,0.2454,0.2858,0.0327,14.792,0.089,12.2,0.8779,14.487,0.286,3.8,0.5589,1,0,0000,AB,10,57740.85674138,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.442522,30.235233
178.5125866,0.5315383,0.2817,0.3078,-0.0748,14.744,0.095,11.4,1.017,13.903,0.213,5.1,0.5664,1,0,0000,AB,10,57740.92219318,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.567432,146.67401
178.5124897,0.5314706,0.2681,0.3015,0.0431,14.666,0.09,12.1,0.8276,14.412,0.325,3.3,0.3965,1,0,0000,AB,10,57741.05322417,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.718798,182.956856
178.5125433,0.5315502,0.2362,0.2746,-0.0493,14.642,0.086,12.6,0.4945,14.013,0.229,4.7,0.7281,1,0,0000,AB,10,57741.1842551,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.458583,160.129122
178.5124367,0.5314864,0.2994,0.3432,0.0345,14.588,0.109,10.0,1.012,13.675,0.244,4.5,1.117,1,0,0000,AB,10,57743.47672453,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.699138,199.021961
178.5125934,0.5315484,0.483,0.5472,-0.1973,14.98,0.155,7.0,0.7586,14.363,0.47,2.3,0.832,1,0,0000,BC,10,57743.54217634,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.55198,142.473609
178.512403,0.5318198,0.4404,0.5486,0.1476,14.649,0.164,6.6,0.6255,14.479,0.47,2.3,0.8268,1,0,0000,BC,10,57743.60762815,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.64246,327.076857
178.5127634,0.5317669,0.3161,0.3601,0.0853,14.614,0.112,9.7,0.7944,13.647,,2.0,0.6542,1,0,0000,BU,10,57743.60775546,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,1.010331,69.801562
178.5125682,0.5316871,0.4131,0.4622,-0.127,14.679,0.144,7.5,0.9484,13.512,0.276,3.9,0.6804,1,0,0000,BB,10,57743.67320733,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.253119,75.923646
178.5123611,0.5315272,0.3019,0.4124,0.1057,14.54,0.109,10.0,0.6149,14.614,,-0.5,0.5283,1,0,0000,AU,10,57743.73865909,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.717147,224.205586
178.5125923,0.5318262,0.3783,0.422,-0.0892,14.927,0.133,8.1,0.6883,13.739,,1.6,0.4202,1,0,0000,BU,10,57743.93514192,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.653149,30.578146
178.5122623,0.5315937,0.4446,0.4444,-0.1005,15.103,0.207,5.2,1.373,14.087,0.214,5.1,0.8497,1,0,0000,BB,10,57744.06617286,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.898691,252.203025
178.512536,0.5316455,0.2091,0.2436,-0.043,14.631,0.08,13.5,0.6533,14.117,0.143,7.6,0.7855,1,0,0000,AB,10,57903.16229656,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.156753,124.23861
178.5124538,0.5316005,0.336,0.3369,0.1153,14.965,0.105,10.4,0.7626,14.539,0.224,4.8,0.4202,1,0,0000,AB,10,57903.29319988,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.300426,213.612765
178.5124277,0.5315393,0.2347,0.2944,0.0873,14.86,0.093,11.7,1.187,13.943,0.262,4.1,0.4545,1,0,0000,AB,10,57903.2933272,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.537711,208.949237
178.5123838,0.5316147,0.239,0.2806,0.0811,14.85,0.091,12.0,0.7,13.905,0.161,6.7,0.4506,1,0,0000,AB,10,57903.42423058,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.463256,244.549098
178.512675,0.5317001,0.2787,0.2596,0.0416,14.682,0.084,12.9,0.9216,14.08,0.188,5.8,0.434,1,0,0000,AB,10,57903.5551339,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.639224,80.240206
178.5126171,0.5315678,0.2467,0.2864,0.1112,14.754,0.09,12.1,0.5289,14.158,0.17,6.4,0.6668,1,0,0000,AB,10,57903.62058556,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.559519,131.114322
178.5124956,0.531732,0.2116,0.2556,0.0875,14.563,0.078,13.9,0.8418,14.312,0.245,4.4,0.7367,1,0,0000,AB,10,57903.68603784,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.22376,355.940828
178.5127818,0.5317846,0.2974,0.3243,0.1639,14.891,0.1,10.9,1.214,14.113,0.169,6.4,0.561,1,0,0000,AB,10,57903.7514895,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,1.09512,67.868968
178.5125863,0.531622,0.2565,0.2983,0.0443,15.043,0.1,10.8,0.5449,14.179,0.188,5.8,0.7228,1,0,0000,AB,10,57903.75161682,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.355488,119.083829
178.512563,0.5316649,0.2456,0.2908,-0.0866,14.835,0.092,11.7,1.83,14.078,0.151,7.2,0.3763,1,0,0000,AB,10,57903.81706853,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.227528,94.628336
178.512376,0.5317457,0.2104,0.2294,0.0588,14.464,0.088,12.3,0.8085,13.287,0.133,8.2,0.3929,1,0,0000,AB,10,57903.88252023,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.522997,301.40449
178.5124471,0.5316064,0.2358,0.2664,-0.0633,14.699,0.083,13.1,0.9729,14.206,0.193,5.6,0.5347,1,0,0000,AB,5,57904.01342355,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.297805,219.751151
178.5125487,0.5317249,0.2084,0.2868,0.0338,14.745,0.086,12.6,0.8976,14.194,0.166,6.5,1.076,1,0,0000,AB,10,57904.14432698,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.264185,41.573962
178.5125787,0.5316156,0.2968,0.3762,-0.1717,14.858,0.121,9.0,1.274,,,,,1,0,0000,BX,10,57904.14445429,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.344406,124.654643
178.5126059,0.5315879,0.2528,0.2986,-0.0577,14.805,0.09,12.1,1.38,14.433,0.288,3.8,0.6855,1,0,0000,AB,10,58107.38568139,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.482377,127.786172
178.5126183,0.5316309,0.2301,0.2597,0.0167,14.692,0.085,12.8,1.589,14.133,0.225,4.8,0.6613,1,0,0000,AB,10,58107.51658491,1784100001351056826,14.917,0.035,14.289,0.049,11.214,0.166,8.394,,,,,,,,,0.448522,108.290263
