Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,W1 Gap,W2 Gap,SDSS Redshift,DESI Redshift,W1 2nd lowest Flux,W2 2nd lowest Flux,W1 median_abs_dev of Flux,W1 Median Unc,W1 median_abs_dev of Uncs,W2 median_abs_dev of Flux,W2 Median Unc,W2 median_abs_dev of Uncs
125610.42+260103.4,2.530274506443856,1.0703293704506758,-6.631008021395052,2.804977334640284,0.1966592776219041,0.08318868181072109,0.5374457925746264,0.23148005602535746,1.9337140829743542,1.0948340893761255,-4.338456074180274,2.4563556976155487,0.1708901435416073,0.09675492169966907,0.5114718478156935,0.2957973567287499,3.8583631712483846,1.0076534562277435,0.52445882019516,0.18780248439864816,1826.7238256499986,2746.790015229999,1.1957,1.1957,0.365914628673174,0.33411446645874193,0.039853020274802364,0.04954933960621652,0.016141177760402175,0.023598856671011553,0.05086687952752221,0.010808280385928983
133044.43+072628.8,8.306625211902706,1.3512285937735256,-9.140758945109813,1.4869161109767155,0.7044450331122505,0.11459121450659232,0.6398339782293997,0.11330814645906329,15.052237553049336,2.1097091093984024,-8.102827721264214,1.1356856012396592,0.563749007173565,0.07901459245887556,0.8433161282398838,0.14722224133209905,10.150612357831516,0.781720560081054,0.7415750532346417,0.09288854126967888,3998.845022539994,4205.375388379995,0.4634,0.4634,1.1009809686282177,0.6684907216824921,0.111294313503977,0.06162345486791152,0.02109216175776752,0.09913476762479778,0.07050188141248742,0.018260942104092
134037.05+131819.2,6.974697316368866,1.3602839757159244,-7.563464327022577,1.4751119451165184,0.5268858816092656,0.1027592150991255,0.6443723876211487,0.1371400168017269,12.524092451357726,1.3733212353699722,-13.305360781568302,1.4589907074349049,0.5031303655746264,0.055170433936567224,1.3626529087320887,0.20445547133449518,10.091903719079369,0.7089161112710406,1.0035126481766188,0.12309490644111612,4748.978383359994,4177.975433644999,0.3478,0.3478,0.8176729663330051,0.36922855581967345,0.08512440885209238,0.056737374723078576,0.01292460275552465,0.07532042454500937,0.04669674117440162,0.011165837628315287
134554.00+084537.3,3.70124818959127,1.2385182815154334,-5.065321894034348,1.6949670614265682,0.24756204461101794,0.08283965363963988,0.4641993322866733,0.16105115261924755,3.8466459302761367,1.3632419316419946,-4.151739851555674,1.47136647289591,0.19772473016280712,0.07007316190944238,0.82978496573534,0.33761482235397733,4.191238966364357,0.725869682463651,0.6469921490110067,0.18703023955573056,3270.2146732700057,3634.4373579500025,0.602,0.602,0.5333097817946284,0.2382843005447648,0.04822084027756712,0.06513883047805369,0.015405889190500427,0.03856999660782773,0.049513200253174044,
135801.62+115331.8,18.375667430666482,2.326256979371387,-8.74885828112508,1.1075566487470008,0.6604134439761296,0.08360465757865781,1.0314217696198797,0.17842317127979518,16.13147583764052,1.2743171240314348,-20.423122008505537,1.6133386903692328,0.5782356314483609,0.04567812482230718,1.464905694997247,0.15630754854597292,15.919780889484406,0.8240486608318345,1.2481637323085635,0.11860320166630285,4205.1191443900025,1826.5226445800072,0.2667,0.2667,0.6402942650895553,0.3947254990017959,0.0968630904449872,0.06135176545214797,0.0250128906105958,0.09083812887897408,0.050252262574724885,0.014407084038788959
140659.07+032601.9,8.803897095316554,1.2363802808566664,-12.108671810071046,1.7004881919054897,0.5090918168603099,0.07149459798279806,0.5353236901716901,0.07881569717947005,10.597291087516924,1.2383220190500863,-14.509468215678963,1.6954704582331717,0.579175759605917,0.06767824815767298,1.2294617980785605,0.17746290228557304,11.504832052145872,0.7428138136213414,0.8823927441251254,0.09708887141364962,4935.980926520002,4204.927266590006,0.5995,0.5995,0.9509981086341105,0.47108072858471095,0.11254789570621626,0.05782573459782187,0.01240705040481204,0.07272728708193132,0.06148388571584978,0.009724301295640884
140957.72-012850.5,26.077908632423593,1.5576105283236357,-21.836854043107408,1.3042960707639217,2.041745325493861,0.12195165110712503,0.5631471483550823,0.036637611011118815,14.93954882072358,1.3596178433152923,-16.217952718204767,1.4759627725254807,1.5607138786970631,0.14203738434475496,0.9037079965478396,0.09643655592803121,19.768066053614838,0.7138962452580764,0.733427572451461,0.05158081973917812,3268.058877519994,1256.240893605005,0.1352,0.1352,3.625598267624495,1.7270112521511185,0.7339485633575347,0.10106785401721517,0.023073130603224024,0.5874345521814983,0.07486251751705439,0.021371199883363903
141535.46+022338.7,15.02191789195869,1.0322090204132397,-58.71545601067467,4.0345463054579875,2.1997105409861355,0.1511498783999758,1.1086280388043899,0.07900136095204283,35.365233805744744,2.743334068605273,-13.84385148339235,1.0738882605360485,1.8077317343307664,0.14022845376701315,1.453579145872645,0.1897572484890021,30.736614797942615,1.275297444735802,1.2811035923385174,0.10277284221329078,4001.376737175,4365.629863959999,0.3519,0.3519,1.9841736488628177,1.243641764855885,0.1983776057627753,0.08213959490689042,0.022649083157069774,0.19659516835073454,0.07539425808137047,0.016321234643606047
141801.50+525200.7,2.9792073468920854,1.81367229112212,-1.9689705031209512,1.1986635462860928,0.10522680222696523,0.0640596350843207,0.3626991539046958,0.23068966085341192,1.1267643906790887,1.1148325606443759,-2.2864546644844936,2.2622423369878257,0.09260084960034293,0.0916202563124814,0.3316802171903223,0.3316763224643856,2.0903492262941548,0.8324209236585308,0.34718968554750906,0.20200674648892378,2717.379009459997,1095.5676076599993,1.1555,1.1555,0.2901214438857363,0.27918713508079795,0.012803519047809908,0.05171628369433623,0.010118217921198543,0.019036693606672372,0.041077737933726974,0.007409644892092178
141923.44-030458.7,2.2163605272923337,1.4980647137029335,-1.9869899810137186,1.3430304051996411,0.12316280468186533,0.08324721969308603,0.6496802988152347,0.48780760638339,,,,,,,,,2.101675254153026,1.0059732297298676,0.6496802988152347,0.48780760638339,915.7392562349996,,2.6846,2.6846,0.18957447979639616,,0.07200509287780396,0.07837776438423913,,,,
