Unnamed: 0,ra_sdss,dec_sdss,z_sdss,sdss_name,sdss_PLATE,sdss_MJD,sdss_FIBERID,ra_desi,dec_desi,z_desi,desi_name,MJD_desi,mag,difference
21058,149.60742247703155,1.4412725864453868,3.158,095825.78+012628.5,4737,55630,338,149.60743086283546,1.4412920286595443,3.1566055029839086,39627823475853541,59311.13373054,20.91370010375977,0.02259202865954424
20326,219.2080798581424,1.4431394419046413,2.105,143649.93+012635.3,4021,55620,468,219.20808022571603,1.4431328948912328,2.106171198297492,39627824641872308,59311.34644754,0.0,0.02443289489123268
8556,197.850039,1.445441,0.5078189999999999,131124.00+012643.5,525,52295,210,197.8500269796268,1.445426437329942,0.5074690171694309,39627824285354002,59263.44768635,18.85499763488769,0.026726437329941843
21051,150.25898134678258,1.3301529648323671,2.146,100102.15+011948.5,4737,55630,128,150.25898472782546,1.3301530973383449,2.153741279180516,39627817448636579,59311.13373053,19.476261138916016,0.6422530973383449
2562,37.705042501937214,1.3310173766298792,1.5566961765289309,023049.21+011951.6,7824,57282,454,37.70501874969125,1.3310070427673604,1.5557000026189542,39627815557013040,59220.10123125,0.0,0.6431070427673604
21255,178.962052,1.332187,1.188755,115550.89+011955.8,515,52051,41,178.96203822282658,1.3321894247374002,1.1880466803365828,39627817926790897,59312.15326647,19.44433212280273,0.6442894247374003
2913,151.03006200000004,1.344158,1.850269,100407.21+012038.9,501,52235,134,151.03007838350442,1.344154062546626,1.8519611748267648,39627817461219962,59198.43399897,20.63082695007324,0.656254062546626
20336,218.05732461364528,1.3465079747944364,2.5540000000000003,143213.75+012047.4,4024,55646,260,218.05731686732696,1.3465283061057811,2.559889691956636,39627818585294339,59311.34644745,20.87516593933105,0.6586283061057812
20995,179.07967591704636,-0.0279003756329368,2.565,115619.12-000140.4,3843,55278,276,179.07966812465924,-0.0279242495214718,2.560720539183881,39627787731994186,59312.15326647,19.45370483398437,0.5494242495214717
8503,218.13562240550945,-0.0281159862197949,2.387,143232.54-000141.2,4025,55350,652,218.13564496881352,-0.0281268846010903,2.3917807903483097,39627788386306863,59346.28159304,0.0,0.5496268846010902
20157,218.2839461633966,-0.0291081726317009,3.432,143308.14-000144.7,4025,55350,660,218.28395233067096,-0.029108133303991,3.4242698835294503,39627788390499060,59312.35285277,20.75619888305664,0.5506081333039909
20055,220.47720219823088,-0.0293322705406085,2.258,144154.52-000145.5,4022,55352,654,220.47722316218125,-0.029336433515267,2.259078779597679,39627788424058648,59311.36066942,0.0,0.550836433515267
20205,215.722135,-0.030284,1.081948,142253.31-000149.0,304,51957,543,215.722135336536,-0.0302752240728471,1.0823876247769582,39627788344367398,59315.28830799,19.361440658569336,0.5517752240728471
16444,178.552268,-0.031455,0.731051,115412.54-000153.2,284,51943,501,178.55226208125106,-0.031469143207386,0.730794876149932,39627787723605372,59336.16877533,17.724084854125977,0.39226914320738604
20988,179.59141668824205,-0.0340963730679559,2.259,115821.94-000202.7,3844,55321,515,179.59142538959514,-0.0340967726142075,2.2646268739604696,39627787740383199,59312.15326641,19.652585983276367,0.3948967726142075
20854,182.202778346458,-0.0351484691283963,2.333,120848.66-000206.5,3845,55323,414,182.20277715427423,-0.035145418403477,2.324246156377824,39627787782328243,59317.19467881,20.77157974243164,0.395945418403477
20197,215.350508,-0.037937,1.158259,142124.12-000216.5,304,51957,506,215.3505160605904,-0.0379350707421656,1.1573938329318725,39627788340169594,59311.29758736,19.41484832763672,0.39873507074216563
2750,180.357515,-0.042458,1.933061,120125.80-000232.8,286,51999,277,180.35751179415743,-0.0424571079924653,1.9291099582521765,39627787752966608,59263.43204665,18.933395385742188,0.4032571079924653
20765,184.24221787542783,-0.0439820025759512,2.544,121658.13-000238.3,3846,55327,360,184.24221697455047,-0.0439693341674933,2.5428827009324606,39627787815883967,59310.21218796,20.761186599731445,0.5084693341674933
20793,184.59323460363308,-0.0444727018237795,2.935,121822.37-000240.1,3846,55327,279,184.59322568576675,-0.0444509302410551,2.932309652789149,39627787824269212,59310.21218796,0.0,0.5089509302410551
15999,219.5823534940279,-0.0447555901455083,2.846,143819.76-000241.1,4025,55350,936,219.5823560780076,-0.044746689293734,2.839747556670941,39627788411471639,59335.40485095,18.774248123168945,0.5092466892937341
8514,215.2999069457709,-0.0457024595414973,3.594,142111.97-000244.5,4031,55604,828,215.2999367371854,-0.0457256522491418,3.5917963132820696,39627788340168158,59346.25856128,20.08192443847656,0.5102256522491418
20478,213.6807854706265,-0.0469311718263095,2.375,141443.38-000248.9,4034,55635,980,213.6807987436736,-0.0469354497962355,2.3780819689458554,39627788310810403,59339.2926401,0.0,0.5114354497962356
20996,179.14465203927398,-0.0473029254904909,2.002,115634.71-000250.2,3843,55278,235,179.1446385243071,-0.0473271090666196,2.0068785586021307,39627787731995500,59322.23080243,0.0,0.5396271090666196
