Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,W1 Gap,W2 Gap,SDSS Redshift,DESI Redshift,W1 2nd lowest Flux,W2 2nd lowest Flux,W1 median_abs_dev of Flux,W1 Median Unc,W1 median_abs_dev of Uncs,W2 median_abs_dev of Flux,W2 Median Unc,W2 median_abs_dev of Uncs
123850.21+583400.6,2.421857724271474,,,,0.09384027529718628,,0.45478841918984003,,,,,,,,,,2.421857724271474,,0.45478841918984003,,3270.3558651399944,,0.79871416,0.7983168314291292,0.20633831324103044,,0.023267048777342092,0.04330140966679835,,,,
142653.5+511907.1,2.130181153170388,,,,0.11182657275967298,,0.5459656110364193,,1.3614611440321984,,,,0.1487222573422578,,0.7394018708817912,,1.7458211486012931,,0.6426837409591053,,1462.783887620004,2180.1098981899995,0.79831856,0.7983205732606066,0.2048234733088591,0.2011386002646917,0.012657332516150976,0.03846133481567196,,0.02812446460376293,0.07653568905765314,
142653.50+511907.1,2.130181153170388,,,,0.11182657275967298,,0.5459656110364193,,1.3614611440321984,,,,0.1487222573422578,,0.7394018708817912,,1.7458211486012931,,0.6426837409591053,,1462.783887620004,2180.1098981899995,0.7979326248168945,0.7983205732606066,0.2048234733088591,0.2011386002646917,0.012657332516150976,0.03846133481567196,,0.02812446460376293,0.07653568905765314,
140640.19-010806.2,2.248585856341932,1.968931464724929,-1.3257537334016087,1.1608710571619079,0.1074040198968561,0.09404628852237382,0.1392005585016799,0.12276148214164713,1.840060372920581,1.0900417817442298,-4.241627717957789,2.5127172473367407,0.1401490080883218,0.08302351201868659,0.3378271148030568,0.2019275943000457,2.4140069201554777,0.8918468119284738,0.23851383665236836,0.11815787620533152,1985.5100234650017,161.05315739999787,0.7983958999999999,0.7982199452165487,0.7715775069649591,0.41485423149063844,0.027900181219949305,0.05558888424478051,0.015736811802626663,0.020200674661943196,0.043428159549137764,0.012086303599369283
155920.40+421207.2,4.6399528514271715,2.2055281687061576,-2.360342831918968,1.121951616814324,0.23074929118298104,0.1096830243558418,0.2717445109565983,0.13290427158675128,3.270080722173135,1.9725093556025857,-1.9233129877292232,1.1601404321073492,0.14374921674767838,0.08670938089470412,0.2072574346938008,0.12699679048268936,3.0484223483121244,0.8426093739679499,0.23950097282519955,0.09191263541933319,1297.8522584400052,2714.7031533649933,0.797481894493103,0.7981917858520702,0.8491405782979556,0.6935780950876451,0.039669818875288365,0.05959651083502346,0.009145575842170368,0.0407218052358399,0.0664145792751234,0.007567217601697072
023044.93+011246.0,2.9515438092191424,1.069743258019816,-7.768548470431898,2.8155951217418167,0.28300452956153266,0.10257079245847699,0.26473648077940326,0.09637300820403093,2.417064789196758,1.4500493729148007,-2.3018169999545957,1.3809097349260522,0.1809575762651442,0.10856035848118693,0.30316666398650016,0.1862077197500729,3.8597435172005987,0.9042082658173708,0.2839515723829517,0.10483447858984168,2187.55493744,1097.6251411149933,0.266,0.2659624539215698,1.0690046522048904,0.5968914058215917,0.07230713489987473,0.057710628834492586,0.013400227999663068,0.04334532374985911,0.05587207164615875,0.016864330703864866
121727.53+544746.9,2.324314231637308,1.3978440285730993,-2.379731472309187,1.4311719916767007,0.0979083302793774,0.05888213089509084,0.383565722721619,0.2388175753906374,1.7394148381206829,,,,0.16078866106755924,,0.7426086877729494,,2.147820180689059,,0.5630872052472842,,4207.937151334998,2921.7907755199994,0.26821965,0.2678181707818543,0.2552582894651315,0.21651869108851568,0.02467277813568064,0.044252890887192586,,0.021949480591752057,0.05500852844053273,
161003.12+543627.8,3.385823676368178,2.182702909912569,-1.7451326919301202,1.1250161168892547,0.20212410810302772,0.13030119731255232,0.3664699640021374,0.2484665770509849,2.405097754995611,1.5424092384060342,-2.0480778702885467,1.3134494103395704,0.12128686358375979,0.07778227662485382,0.38292906368682916,0.2557995243687145,2.396032998395614,0.7958497372479864,0.3746995138444833,0.1783038393996983,2901.2655128899933,3106.770888375002,0.268,0.2679135238944118,0.55154344955225,0.3167345471665525,0.030447364771614138,0.057444438123742815,0.011443080635055915,0.016008569626913327,0.04910697071875569,0.006005342648704594
100512.45+411813.6,3.3935741412961287,2.727142351939204,-1.3375353992279686,1.0748695276948732,0.10061746242446468,0.08085815476470083,0.2291361471489974,0.18827577383830388,1.3004482742356498,,,,0.11597005109100794,,0.4675740931510959,,2.0105192715865825,,0.34835512015004666,,364.16124059999856,3286.565775770003,0.26847926,0.2681092845753137,0.43911649766475935,0.24802497142101582,0.01167644450406874,0.05821564038213173,0.01417469876673376,0.01714667533843023,0.05389679589684669,
142038.52+532416.4,6.109187112743542,1.2293261393986927,-8.544169253901188,1.719307398746601,0.3613417404906327,0.07271128525665133,0.4249506374198425,0.08808425363548195,7.587585607589256,1.871042368773047,-4.798043302614058,1.183161913510319,0.24304607116990273,0.05993335960096026,0.46622248368087094,0.12357075092588572,6.759746319212011,0.7651769545225696,0.4455865605503567,0.07587582985198119,730.8860740450036,3647.9428831750047,0.26484117,0.2645499712675898,0.8503146216807165,0.5213092025314413,0.07630358224523964,0.06759069167108211,,0.06455287032021423,0.06272586888660389,
