Object,W1 Z Score SDSS vs DESI,W1 Z Score SDSS vs DESI Unc,W1 Z Score DESI vs SDSS,W1 Z Score DESI vs SDSS Unc,W1 Flux Change,W1 Flux Change Unc,W1 NFD,W1 NFD Unc,W2 Z Score SDSS vs DESI,W2 Z Score SDSS vs DESI Unc,W2 Z Score DESI vs SDSS,W2 Z Score DESI vs SDSS Unc,W2 Flux Change,W2 Flux Change Unc,W2 NFD,W2 NFD Unc,Mean Z Score,Mean Z Score Unc,Mean NFD,Mean NFD Unc,Median UV Flux Diff On-Off,Median UV Flux Diff On-Off Unc,SDSS mjd,DESI mjd,W1 First mjd,W1 Last mjd,W2 First mjd,W2 Last mjd,W1 Epochs,W2 Epochs,W1 Min Flux,W1 Min Flux Unc,W1 Max Flux Unc,W2 Min Flux,W2 Min Flux Unc,W2 Max Flux Unc,W1 median_abs_dev of Flux,W2 median_abs_dev of Flux,W1 Mean Unc Counter,W2 Mean Unc Counter
234212.44+275213.9,4.541759482143059,1.3192822003856148,-5.2778856934464615,1.533110830375425,0.3242292075120985,0.09418152238083927,0.17818534723103033,0.052175687012725715,3.3112230611971416,1.979350771384068,-1.9384673229898155,1.158758174894899,0.1472464217277385,0.08801953629936701,0.11265474554503417,0.06822579692401658,3.767333889944119,0.764504918498452,0.14542004638803224,0.04294491145981985,,,58013,59203.06679002,55376.0878246,60491.92540627,55376.0878246,60491.89344447,24,24,1.8196176764844285,0.06720677579495815,0.07272847123044368,1.3070592012377868,0.1270232622458103,0.08284637281023555,0.16821488001591622,0.13025049266435995,6,5
101549.73+331002.0,3.104428806759466,1.8011054659400585,-2.072393048010669,1.2023462861254783,0.1685716671255738,0.09780071309782284,0.2209047512582252,0.12902946520606529,2.673887740165783,2.0156703004937544,-1.5278294034889954,1.1517313560227922,0.08067438906243823,0.06081518217872259,0.2099246302876461,0.16207206748174538,2.3446347496062288,0.793687177353961,0.21541469077293565,0.10358083552130992,,,58171,59218.46286913,55325.22757185,60422.77085821,55325.22757185,60422.7066799,23,23,0.7630966113921336,0.051569338426704525,0.03189561952183673,0.38430168461840497,0.06406682403461277,0.03749707124294138,0.06957606037388753,0.04948511453122795,3,6
162054.19+435910.5,-2.897883252291176,2.1351970988529447,1.5360764268909464,1.1318005746852609,0.08887737739167462,0.0654859778116741,0.22522238190414848,0.167298938559738,-0.5734287016852636,1.1625409874425743,0.9671989271510979,1.960851266284866,0.04865664603293057,0.0986440775610388,0.17347892456533823,0.35582484681009396,1.4936468270046208,0.8305298921390051,0.19935065323474335,0.19659619557015964,,,57900,59316.45961604,56696.770248175,60509.814791155004,56696.70435074,60509.36853609,21,19,0.39462053744507325,0.03719429005490946,0.08164648963498476,0.28047583390802483,0.08731479277536845,0.11517786761064165,0.05202655968436898,0.0701196637258183,13,15
133521.81+321404.0,0.4200325806144222,1.2521624265935347,-0.5573691621942477,1.6615775891018847,0.020520076762199357,0.061172562078054445,0.05880087944786598,0.17550941955325738,2.0475569871943606,2.979602523113178,-0.7295031133320096,1.0615720737918815,0.06393850164166415,0.09304323249953805,0.25993497539988214,,0.93861546083376,0.9464974013030705,0.15936792742387407,,,,58492,59292.39605595,55371.99875925,60466.426002465,55371.99875925,60466.10625679,24,24,0.3489756778279628,0.05185933838802326,0.05576560132949532,0.24597883198789083,,0.09483022108535807,0.026056309228683627,0.03048304320118761,2,15
113614.74+535157.2,0.9113473546300707,1.2819225421149099,-1.1362361084094137,1.5982563323796444,0.03622383711349547,0.050953298017239156,0.185872468917973,,,,,,,,,,1.0237917315197422,1.024420410277683,0.185872468917973,,,,57049,59307.39542855,55328.5728039,60426.04917524,,,23,10,0.1948854358279458,,0.032719244966882215,,,,0.026072287459350918,,12,6
123711.72+564414.6,-1.985907741038146,1.2938497737706693,2.418877652895443,1.5759364039447494,0.08790377782470005,0.057270678139670274,0.38913638580553384,0.2603165997739973,,,,,,,,,2.2023926969667946,1.019512479860438,0.38913638580553384,0.2603165997739973,,,58199,59308.2849525,56801.10719069,60433.782666529994,,,20,14,0.2258945218981113,0.03428443782660742,0.08263003580588289,,,,0.03657423460094417,,13,13
092317.74+331948.7,2.1846540640822205,1.5921963294648707,-1.7632580520046315,1.2850789717504183,0.05497443636684579,0.04006588376474315,0.1918278237399058,0.14320268505255274,-1.2730862057340322,1.3071312482493702,1.5123755906449068,1.5528197420705974,0.05135383616023581,0.05272714735277432,0.20676519295717538,,1.6833434781164478,0.7205188393924319,0.1992965083485406,,,,58161,59294.18947304,55314.8076889,60409.6018131,55314.8076889,60409.698144270005,23,21,0.2865821823709169,0.04632021628270164,0.03451141837646063,0.24836789706124315,,0.06229641330144632,0.023026831081339738,0.03320269842546408,4,16
160556.08+421201.8,-0.6077019549605784,1.5640360225754755,0.5053300811581238,1.3005626257588137,0.02393945443716755,0.06161271787082407,0.12351915411353939,0.3200692069152,,,,,,,,,0.5565160180593511,1.0170633981510657,0.12351915411353939,0.3200692069152,,,57896,59312.38316148,56871.04509524,60503.37027788,,,19,10,0.19381167729793786,0.05837183716800717,0.04989537833393494,,,,0.02481829663970153,,14,9
120539.27+531640.4,3.195768031977265,1.901833421835466,-1.9754945951497678,1.1756365318500939,0.08287591010040032,0.04932028048245215,0.4656752482375359,,0.019837805506600362,1.4147664628034313,-0.019822309088268836,1.4136613096683368,0.001500610183815837,0.107018538975875,0.00743314460844518,,1.3027306854304754,0.7499622516399345,0.23655419642299055,,,,57429,59307.34375238,55334.1960349,60431.24774887,55334.1960349,60273.23737366,21,11,0.17796932607877458,,0.041732067305517796,0.20188093503668908,,0.08692406627135571,0.047624644757498946,0.041953634210827095,14,8
103233.46+315914.6,-2.6211509031870084,1.6868161736913172,1.9295355779062353,1.241733856897611,0.05946288021547852,0.038266758300631275,0.19233840644538902,0.12548249084680466,0.6086250951933634,2.167179091026596,-0.31655180568482916,1.127170831312702,0.021274992577484775,0.07575553397288472,0.09077666611541295,0.3244181237993978,1.368965845492859,0.8044575451328003,0.141557536280401,0.17392022205499838,,,58485,59224.46974158,55329.09750055,60426.42978824,55329.09750055,60426.237253285,23,21,0.3091576004731115,0.033135981054611345,0.10483160946936002,0.23436631336995642,0.07144944549271466,0.10054760365882986,0.0312927468925468,0.02142441645889559,6,17
145916.67+342802.3,1.3188999156550145,1.3949559953696213,-1.3560906326597921,1.4342913634609478,0.050889133805776976,0.05382372192076466,0.12555825234325008,0.13445071649176205,-0.9549573931173694,1.2068752133135234,1.4133212127453543,1.7861554373064443,0.02929477658877999,0.037022740490172346,0.10435060277378222,,1.2608172885443827,0.7352717597530799,0.11495442755851615,,,,58220,59348.45952607,55215.6513591,60488.48881263,55215.6513591,60488.48881263,25,25,0.40530297974088314,0.0678259495871994,0.05591865697786397,0.2807341386641249,,0.033417274004055114,0.045707674570986345,0.04340609535950701,1,6
122721.71+452247.2,-3.7880916376098064,1.8328774141928865,2.4661304350268254,1.1932432494337515,0.11692456603921386,0.056574237573830996,0.16267696967968376,0.08070462544179934,-3.813593932711049,1.6007611321546684,3.050937432578716,1.280635050527233,0.10929413984271719,0.045876360755620765,0.22547660315402715,0.09606256223003937,3.2796883594815993,0.7494052392828598,0.19407678641685544,0.06273207399309645,,,56777,59335.3873082,55346.598532649994,60441.285542115,55346.598532649994,60441.38180957,23,23,0.718753037196612,0.0787536898046205,0.03222307698422424,0.4847249706350081,0.03535778513614884,0.05015998931241921,0.05306679886101773,0.05912712982302515,9,6
020605.22-063303.3,-0.32975124380737925,1.2438494512601492,0.44578832830879533,1.6815511024091117,0.014944563645416853,0.05637215215640726,0.0187801055862218,0.07087787563500506,-0.49078957725705935,1.397094150492458,0.5030440775390175,1.4319781241025267,0.03480609463112827,0.09907991828678717,0.05788417145054691,0.16492931836505093,0.4423433067280629,0.7235852135660107,0.03833213851838435,0.08975710739391557,,,56660,59217.22093664,55210.0655273,60509.965750154995,55210.0655273,60509.83815752,25,25,0.7957656881535891,0.0979895756365729,0.10919806650349362,0.6013059141887296,0.07420322209255825,0.0735459330497823,0.06151975989126568,0.054619041990485395,3,3
143314.19+355028.3,1.4841411208059656,1.2731299669753033,-1.883555356544777,1.6157565714315385,0.05390146591717765,0.0462379018821274,0.15553237737146022,0.13414044993777152,1.751465380776354,1.7030345389023362,-1.270537328390526,1.2354049226223667,0.036121576312045545,0.03512275648391197,0.12412842977134507,0.12150814107670146,1.5974247966294057,0.7356154385304103,0.13983040357140264,0.09049570246346422,,,58223,59318.48842594,55209.10074725,60481.26634336,55209.10074725,60481.65001224,25,25,0.346561062256793,0.030953534668947295,0.05124948557259254,0.2910016374055847,0.03287833082109722,0.04484275725450804,0.021001604203600754,0.016453523013659377,3,9
160120.37+541708.2,0.7832651232793869,1.355703664111536,-0.8556660300231617,1.4810177776093765,0.03152367548670587,0.054562320079642,0.058729636234416766,0.10192998414038855,0.4797999968557768,1.2456423536538463,-0.6460086310597846,1.6771482220661478,0.0259075970292712,0.06726052595360334,0.07023878754040297,0.1827481419416292,0.6911849453045275,0.7243875479705423,0.06448421188740987,0.10462624557200946,,,56799,59334.41045544,55214.5884644,60486.83189253,55214.5884644,60487.534861195,25,25,0.5367592498084017,0.06883077928827203,0.03656472381397868,0.3688502882309658,0.06316787490466821,0.061282080337155875,0.04878023809739351,0.024269680353076084,0,1
160113.63+541207.6,0.2388850983043163,1.5170555339635137,-0.20939874049512464,1.3298004786738038,0.011565525101816132,0.07344762810007002,0.033013944892437204,0.20971680278266283,1.7987041780325517,1.8217236685042866,-1.1812439705701374,1.1963613170784866,0.05839855046315412,0.05914592454076378,0.2486796536543733,,0.8570579968505325,0.7424530427744608,0.14084679927340527,,,,57897,59312.49146153,55214.5884644,60486.83182864,55214.5884644,60325.72066031,25,24,0.35032242101020616,0.053039363089250835,0.057871432910310716,0.23483445310053058,,0.07033155989582451,0.027566675885816294,0.028376699280874274,1,11
161217.95+545042.3,-0.6490513714239626,1.1222343166616908,1.2743415131979015,2.203384570499766,0.03149883115409502,0.05446266784446507,0.11028155983400068,0.19153999367469288,-0.18873602644691814,1.3388534353275348,0.21200561194382292,1.503922951029885,0.00748387744013751,0.053089042982031875,0.043314292788245216,,0.5810336307531513,0.7972070853506458,0.07679792631112295,,,,56810,59337.42374023,55216.8378995,60489.57971609,55216.8378995,60490.506035155006,25,23,0.2856219226632999,0.04692952731866448,0.07246426136870884,0.17278078339463296,,0.17440842308126747,0.020931257360207622,0.024326953567326726,1,17
143132.84+342115.4,2.862204965033234,2.653230967221846,-1.1646499161888642,1.0796170300014631,0.05148168719087581,0.047722929828008985,0.20933391765538648,0.19807803668064142,-0.454419548666311,2.0795459198869333,0.24922586021735182,1.1405244828626102,0.020469828894513598,0.09367543558216916,0.10263357363486598,,1.1826250725264402,0.9297350034358436,0.15598374564512624,,,,58223,59312.3208087,55209.5641958,60481.6818467,55209.5641958,60481.26608863,25,23,0.24593094022931794,0.04669039261533864,0.0520019092270414,0.19944573855859313,,0.14158485535172627,0.027503026178438528,0.0216984187496454,5,17
163102.45+313615.0,-2.356597781047292,1.319562650481763,2.737186589502036,1.5326710480484667,0.07510972507233243,0.04205723551575157,0.27715126616792324,0.15930653562487126,-1.4394377801160423,1.3907171376780565,1.4893527424374335,1.438942628550831,0.05439671908523236,0.05255555364066725,0.192520725759537,0.1876618911026986,2.0056437232757007,0.7112917903085142,0.23483599596373012,0.12308082473017425,,,58255,59308.48025930001,55244.268026599995,60520.64888312,55244.268026599995,60520.64888312,24,22,0.27100624908141024,0.03518676895188114,0.039661864242939215,0.2825499377826737,0.036523731104968586,0.08933618271904543,0.03603542530713402,0.028315949454008033,5,10
154643.07+420526.7,0.06497857364678492,1.5825960679023785,-0.05297343761018499,1.2902030524841914,0.0023518598890769904,0.05728110058160276,0.006720369608335096,0.16368254641783772,0.20732162148791936,1.3280619261132849,-0.2372298954782297,1.5196485039011203,0.01076145076705981,0.0689357575486044,0.05728303478493734,,0.14062588205577975,0.7177357751019973,0.03200170219663622,,,,57903,59340.38316703,55222.7624867,60497.11391475,55222.7624867,60335.39542318,25,23,0.3499599019315903,0.05579651852336209,0.052569668495176136,0.18786453628831742,,0.053784684718182874,0.01647915338759265,0.027014610282572404,0,19
142823.15+340445.8,0.6769845435244107,1.3273973696565313,-0.7755430150703297,1.5206458819583542,0.03634936022860358,0.0712720040917837,0.1782860947856832,0.3538506737009034,,,,,,,,,0.7262637792973703,1.0092506719452778,0.1782860947856832,0.3538506737009034,,,58223,59342.38074746,56669.23639017,60481.20165571,,,14,3,0.2038821943590102,0.0627193335430354,0.07303263938482088,,,,0.06722662388367417,,12,2
102144.38+331709.1,-0.7910926633530944,1.3460840004892227,0.8779399603385687,1.4938590493215291,0.044283809028853705,0.07535113087991577,0.24863554700242982,,,,,,,,,,0.8345163118458315,1.0054298826388754,0.24863554700242982,,,,58466,59203.43642803,55326.3522209,59691.99200822,,,13,3,0.17810731234026217,,0.07086820536813616,,,,0.04296861596434737,,9,0
013313.03+311507.3,1.9976804904757033,2.1303234651384853,-1.0620135262916854,1.1325296243018808,0.03915230488889798,0.041751958942750675,0.13569933247157534,0.1453406667692425,-0.001385173872922832,1.493167905274864,0.001249197552823362,1.3465902943201553,4.604557960885547e-05,0.04963548836410372,0.00015678063527933914,0.16900392069986223,0.7655820970482837,0.7851654773892082,0.06792805655342735,0.11145204644695102,,,58130,59200.06640136,55215.1013838,60311.864872645005,55215.1013838,60311.76809572,24,23,0.28852245752276734,0.02876660887931123,0.033568465029507555,0.29369430431771854,0.04725049394227105,0.10207605759619683,0.01932661431943572,0.01896945327352645,9,12
114246.89+504100.5,0.2522468041965022,1.2915674699043926,-0.308595660235665,1.5800878722077394,0.010437478950116208,0.05344253348510363,0.050817790959483314,0.26070925608959267,,,,,,,,,0.2804212322160836,1.0203950476669827,0.050817790959483314,0.26070925608959267,,,57071,59308.27622294,55332.24388275,60271.460753505,,,21,13,0.20539025315834647,0.06583165020119737,0.03505564345506409,,,,0.033977531463731864,,14,10
164239.69+305545.9,0.10275462770019793,1.2430921488447924,-0.13915293347239163,1.6834270432368912,0.003520592719608473,0.04259098852262202,0.013722550734188191,0.16602965512053064,-0.3646617072010246,1.7478272010793305,0.2543869467061053,1.219279173744842,0.0105888355398715,0.05075239439423911,0.06627369450391457,,0.21523905376992986,0.7466904616699268,0.039998122619051384,,,,58252,59356.39891113,55248.1718149,60361.11034008,55248.1718149,60361.62567727,23,21,0.2565552707950507,0.0465723052115385,0.04311889792620699,0.15977433609418065,,0.09712403330131253,0.03924468751711685,0.029117291106923904,0,14
161339.24+534552.0,0.9969160606704176,1.254830514162154,-1.315151927328834,1.6553979159103733,0.027968360669805348,0.03520411976908362,0.13166975865989922,,-0.07121977704363307,1.259135736364433,0.09308201851247522,1.6456509804880246,0.003900459751993879,0.06895848970402949,0.019679757771630117,,0.6190924458888399,0.7335074910764402,0.07567475821576466,,,,58248,59311.39483452,55218.8562628,60332.04019678,55218.8562628,60128.56206883,24,17,0.21241294093997054,,0.02519378123751621,0.19819653256183323,,0.10307744228836718,0.03153548638795664,0.012473287469780603,11,14
153938.14+433708.6,-0.24078427123441803,1.5476108000700335,0.2038569728977796,1.310265206729546,0.01017434039199705,0.06539430085494999,0.033007067286092075,0.2122104683154585,-0.8192010923836625,1.324292633220873,0.9435753314802154,1.525351799437021,0.027896574943302443,0.04509665457356046,0.12872286931844978,,0.5518544169990188,0.7155567408890551,0.08086496830227093,,,,57901,59338.37569316,55219.7516407,60493.825796455,55219.7516407,60493.92155448,25,25,0.30824733090673984,0.04777448201298143,0.08338117459012659,0.21671809439151493,,0.1402562177007744,0.024048568385578117,0.01840345850395264,0,11
155028.39+432634.5,0.06891915458840975,1.7292536280662174,-0.04885158893902709,1.225737429806179,0.0027225859850297796,0.06831252821442389,0.007118722759470953,0.17861888201671963,-1.9504855446765632,1.15739727981613,3.347179950061676,1.9861808152486862,0.06937795422497733,0.04116813668183941,0.2363332867063038,0.14195024562815148,1.353859059566419,0.7817141841489984,0.12172600473288737,0.11407736108316512,,,57843,59348.39990542,55222.6960162,60496.98657692,55222.6960162,60497.114233085,25,25,0.3824542796539692,0.0526362820411404,0.037202108587982646,0.29355980781156205,0.02730666687922559,0.0680303594730437,0.02660611900826726,0.013622679669188453,0,1
113016.42+513021.9,1.4249329373872996,1.3456488808860807,-1.5825059301171374,1.4944544251761587,0.059711387772703683,0.05638901314178414,0.14651346594077994,0.13909667390040492,0.5756547240923251,1.6277548836220022,-0.448202832794182,1.2673644797830859,0.01892047271265679,0.053500632531115075,0.0658016441653684,0.186252724093549,1.007824106097736,0.7202414363136197,0.10615755505307417,0.11623033373696309,,,57064,59301.38338885,55329.4984241,60426.81893311,55329.4984241,60426.979379225,23,23,0.40754880371773305,0.03973127486059275,0.053791380829392554,0.287537993201311,0.036574135451724665,0.10990499760658728,0.03703410538825269,0.032013418780946434,1,7
160433.83+535446.8,-1.028764075717881,1.6947189842910004,0.7518902720289681,1.2386150996009833,0.02880942276825127,0.04745876809291874,0.13783359595440886,0.22824985672282172,-1.8030002107782264,1.2102653467422715,2.6447810121550357,1.775311389093846,0.06859392643022841,0.04604372848057616,0.3432339415323742,,1.5571088926700278,0.7509457594613352,0.24053376874339152,,,,57544,59311.39483454,55215.9118937,60489.57907943,55215.9118937,60327.91361358,25,24,0.20901597008163775,0.035324142571377115,0.04584690964766172,0.1998459887853444,,0.05484911359032166,0.029186872699125954,0.025597078951806906,1,12
015323.38+045923.8,3.3175400178852006,1.178844233923179,-5.314539106605826,1.8884516081211336,0.2430658496562857,0.08637025440121336,0.5575501834498323,0.21074448035447724,6.183908200275205,1.7768646302108815,-4.21029964068051,1.2097741867807557,0.25107492203878323,0.07214307425906069,0.787262386678562,0.2423413568400476,4.756571741361686,0.7736570905916875,0.6724062850641972,0.16057908428166628,,,55511,59217.16862422,55210.8948831,60510.952107824996,55210.8948831,60511.079573065,25,25,0.4359533130315192,0.05618024959093659,0.08354558595281214,0.31892152640247595,0.03521965307151225,0.04342240718944179,0.04681339733208151,0.03797518887573681,4,7
085524.55+312152.2,-0.7243552952435308,1.3140352410270173,0.8497231713124077,1.5414620415611757,0.04381302325678238,0.0794801348915279,0.042823204677336565,0.07773025045799986,-0.025707740965899232,1.8307177553712728,0.016764433571615684,1.193840650526624,0.0011271617391586108,0.0802682356178258,0.0014239373551075578,0.10140246156689484,0.4041376602733634,0.7449654706308685,0.02212357101622206,0.06388358757945771,,,58140,59226.37565145,55309.8453243,60404.97378208,55309.8453243,60404.97378208,23,23,1.0231140706750903,0.06368690858514514,0.09353051793155132,0.7915809885284385,0.04462232235733088,0.06423124868015995,0.055292018012506716,0.018331183348502478,1,2
122256.17+555533.3,0.1363583859827567,1.244392136497242,-0.18411487134124904,1.6802127456849196,0.005086369266695201,0.04641766528093948,0.025271356994641003,0.23072521952875905,,,,,,,,,0.1602366286620029,1.045421764186377,0.025271356994641003,0.23072521952875905,,,57867,59309.26965079,55334.626754950004,60431.31256385,,,20,7,0.20127012838185962,0.054500731795585934,0.1372427542842856,,,,0.02267999804038981,,7,4
160205.95+440714.2,-0.09649594198483585,2.0672411836406357,0.05333395604934934,1.1425781039478407,0.003555491342357997,0.07616960858473433,0.02252787757976166,,,,,,,,,,0.0749149490170926,1.1809922560035035,0.02252787757976166,,,,57897,59311.38455029,55225.7064171,59974.06236206,,,14,5,0.15782629010520455,,0.09753413913989063,,,,0.03587423240413566,,9,1
074417.57+311649.4,-0.6218761821515448,1.5853001024513604,0.5055442113016851,1.2887441471025034,0.029337048012502365,0.07478663205741967,0.06916439835335249,0.17700257281183654,-0.9065479747296683,1.413459900713285,0.9075154977355907,1.414968430884892,0.037283205448779944,0.058130752415634805,0.1537509447519509,0.24431746081511058,0.7353709664796222,0.7147570585017208,0.11145767155265168,0.15084837788417926,,,55538,59220.29517074,55293.4378115,60391.21318755,55293.4378115,60391.309646045,22,22,0.4241640021593618,0.09556023347656481,0.11579828003910653,0.2424909031221213,0.07437301199540738,0.0424842734480409,0.04431179913940664,0.025644396761078353,0,9
160434.01+540300.8,-2.3926467021978564,3.4893686490870692,0.7157170000583345,1.0437815408886395,0.03471657785681609,0.05062968062350687,0.1079171806096462,,-1.0649877709802391,1.8058852179870677,0.7082279718473434,1.200932499109241,0.03708853567370107,0.06289052339847531,0.16948994037727516,,1.2203948612709432,1.0597356321947866,0.13870356049346066,,,,57544,59312.49146149,55215.7133729,60489.004467275,55215.7133729,60489.26009819,25,25,0.3216964867011448,,0.02477733417108276,0.21882440687125182,,0.06817018127820655,0.029847615579218667,0.01239516970344795,2,2
113354.23+511800.9,-0.3591192542347739,1.1777568395272162,0.577192710063708,1.8929440679846354,0.029856364770889043,0.09791604710045945,0.07820911024041056,0.25655987773715905,-1.5286699545618285,,,,0.10354911438309627,,0.49894329197310183,,0.8216606396201035,,0.2885762011067562,,,,57134,59308.27622287,55330.3254112,60427.71743023,55330.3254112,60427.781544904996,23,17,0.3817504722801755,0.028746520065317027,0.04477301725586691,0.20753684045656762,,0.08487060915518257,0.017255342433983467,0.023577975137601848,2,13
155716.21+425652.5,0.6845752240283473,1.418954295334354,-0.6800236581600785,1.409520030533953,0.040138238239367574,0.08319659192712156,0.07020341737491678,0.14583468429572777,0.08748266067133863,1.4053944606049402,-0.08859106544209822,1.4232007997466574,0.003291499255716368,0.05287739062312957,0.009648613144937817,0.1550066830486809,0.3851681520754656,0.7071426710282208,0.0399260152599273,0.10641290679869243,,,57843,59340.43845644,55225.0450224,60499.73198079,55225.0450224,60499.859636925,25,25,0.5717419427748357,0.07869145331911942,0.07834150349380953,0.3411370324701293,0.03581636807133179,0.036902423078363694,0.016946443992476246,0.025568857070483453,0,1
161848.25+540918.0,-2.089470138788347,1.362751572265775,2.256952852187258,1.4719837296317837,0.09929840655873412,0.06476238025582438,0.18070663665665831,0.12068417206194364,-2.191988510201993,1.185939250949831,3.4382202245780062,1.860192377267915,0.05884492662950741,0.03183707755966518,0.1845017130875269,0.10318223061138317,2.4941579314389006,0.7454275423960837,0.1826041748720926,0.0793902420014851,,,58248,59311.39483462,55219.9479324,60493.57258529001,55219.9479324,60494.21105729,25,25,0.5495006071492581,0.07897096553553926,0.07310921241920731,0.3189397303947612,0.04515127876117517,0.04428876148634753,0.02746946676763562,0.027048647764614908,1,2
081445.86+320536.1,-1.762067677387767,1.5501660439763483,1.4876181355069473,1.3087210835652807,0.0770450899961535,0.06777984971848287,0.19061859928847527,0.17090038503657368,-1.345370297542707,1.581329333364514,1.0982697154378929,1.290890783109999,0.03926994879028106,0.046157345717543985,0.16495484159096827,0.19496519535494633,1.4233314564688286,0.7194949232336081,0.17778672043972177,0.12963252775195114,,,55506,59220.32102505,55299.3923918,60396.969949465,55299.3923918,60396.93754193,22,22,0.4041845354217311,0.06985129188886224,0.0633274387349011,0.23806484496925007,0.029570036005912848,0.07890603248150044,0.042997460859076686,0.031606748647229205,1,12
120137.55+534903.0,-1.656930784931899,1.267518657731069,2.1274134176552093,1.62742838995307,0.05124458032443113,0.039201071197119755,0.18842763681361635,0.1459808535817269,-1.2342061595847036,1.3590651220719387,1.3410072744503883,1.4766708146745362,0.05070417137085914,0.05583367925896651,0.21275597443511404,0.23882421597308162,1.5898894091555502,0.7194938070036454,0.20059180562436518,0.13995304189942312,,,57423,59307.34375237,55333.1377304,60430.317163075,55333.1377304,60272.2680769,23,20,0.2719589397340892,0.03332463772823486,0.03840799399322381,0.23832078749131821,0.051941065559909516,0.09773051034325539,0.024855330144987975,0.01448339679280572,2,14
160235.34+561800.6,1.0084820938172725,1.4923362619802498,-0.9104035894521817,1.347201202585399,0.051237823908349966,0.07582094225784422,0.0419383073808936,0.06213011597402047,1.0675537301606999,1.3367390958236989,-1.2034771787222802,1.5069358574462688,0.07131327436394153,0.08929502956177472,0.06856068955390432,0.08591686373107012,1.0474791480381085,0.7115013039266694,0.05524949846739896,0.053013816086772386,,,58199,59340.42647768,55211.445113,60483.82811981,55211.445113,60483.82811981,25,25,1.2217427719005434,0.08617228748307082,0.07587401413315109,1.0401481494417153,0.052034771107265065,0.09454049545354704,0.040909628366956774,0.03695495216320577,0,0
140716.83-012244.4,-2.133765733509324,1.277110975927927,2.686134619669713,1.607717263299649,0.11424646313002529,0.06837930225092491,0.22478193158873852,0.13739483354208698,-0.9190987960792836,,,,0.03001238099384984,,0.15049097480219498,,1.91299971641944,,0.18763645319546673,,,,55363,59338.24905406,55217.5108719,60490.81438376,55217.5108719,60329.8266783,25,23,0.5082546551786504,0.06302779393906174,0.11808178596037505,0.19942977333556416,,0.06863176639405633,0.026021599617866875,0.02652999887039542,2,12
121449.54+572734.1,2.9613181835283755,2.143104135736493,-1.5622940915351793,1.1306312666531624,0.10737238234310267,0.07770532661546344,0.6273541000923067,,,,,,,,,,2.2618061375317775,1.2115302717786909,0.6273541000923067,,,,57887,59309.26965071,55331.8153273,60428.617327835,,,18,7,0.17115116060818644,,0.07313565487147361,,,,0.028337480499755097,,13,4
143740.56+341442.6,0.6024395942972562,1.4760639592682616,-0.554881091700782,1.3595387635408644,0.025133462055128675,0.06158060967836492,0.015138151431781727,0.037092614617258185,1.4215225560953202,1.58139967458812,-1.1603492813376486,1.2908525215078417,0.07831540282387461,0.08712345225186018,0.040211632197795624,0.044753585087726463,0.9347981308577518,0.715639383021028,0.027674891814788674,0.029063488423401656,,,58224,59315.49661804,55211.0198024,60483.18366332,55211.0198024,60483.18366332,25,25,1.660272865441307,0.04180585046348417,0.060737869185412574,1.9475808004671795,0.06380520217973773,0.06938612761598373,0.0420160159111409,0.030724826430800878,0,1
141440.34+532057.1,-0.5261343539929482,1.8651456401275235,0.33417864740994635,1.1846628955324372,0.021132056252678666,0.07491311351841788,0.09624120830030698,,3.8604054613781313,2.167525985340863,-2.0074260263693877,1.1271220392098082,0.14742101358355464,0.08277339800819015,0.805868584198844,,1.6820361222876035,0.8235125766851699,0.4510548962495755,,,,56808,59312.2588346,55360.790631,60457.883601815,55360.790631,60298.42510003,24,21,0.21957388758814306,,0.03920320347392359,0.18293431022641682,,0.08168896223412137,0.01982377396662177,0.036833079937223207,0,16
140750.73+513521.1,-3.1652743207431735,1.22663692311843,4.455755157521252,1.7267362139113678,0.13296154871963034,0.05152651191894655,0.5758791737309915,,-1.4865437014494438,1.1907140022352891,2.2998184249933344,1.8421429511747214,0.06286891917385184,0.050357686957143204,0.32203416641918553,,2.851847901176801,0.762296964003871,0.44895667007508855,,,,57835,59280.49703629,55361.55096395,60458.61955153,55361.55096395,60458.683475095,24,24,0.23088445421320308,,0.04150430388768242,0.19522437595027298,,0.04493628241731262,0.03502401922601661,0.018004088079021846,0,9
142854.61+342244.4,-1.924327407695711,1.3967959857686174,1.9732394802208155,1.4322993966151631,0.09691046463339353,0.07034361587199325,0.3902932998433956,0.29142558194540463,,,,,,,,,1.9487834439582632,1.0003150238054366,0.3902932998433956,0.29142558194540463,,,58223,59311.33460279,56669.23639017,60481.106024734996,,,20,16,0.24830163539132918,0.04347816208247007,0.08841322348312126,,,,0.028650031761434602,,11,13
023109.23+015402.2,-0.1433938098998158,1.1904651356847713,0.2220007727089265,1.8430654725591176,0.007744196918067103,0.06429284807536301,0.023205811917099264,0.1926811100528215,0.034665402566892864,1.3700726631145415,-0.037014502347844085,1.4629155887548566,0.0016155461715375297,0.0638508565233523,0.00576001913971422,0.22765379134768118,0.1092686218808698,0.7429383679626571,0.014482915528406743,0.14912432639090198,,,55484,59220.10123121,55217.2791279,60521.31040352,55217.2791279,60314.27945764,25,15,0.33371799037812466,0.044532492796752976,0.08581470393331869,0.28047583390802483,0.045185222233980506,0.04405407500939848,0.042664126738701236,0.02605138901884846,4,10
