Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,W1 Gap,W2 Gap,SDSS Redshift,DESI Redshift,W1 2nd lowest Flux,W2 2nd lowest Flux,W1 median_abs_dev of Flux,W1 Median Unc,W1 median_abs_dev of Uncs,W2 median_abs_dev of Flux,W2 Median Unc,W2 median_abs_dev of Uncs
121405.12+010205.1,6.037380495514379,1.255638443111347,-7.9506149602237794,1.6535478918134048,0.36121848303798365,0.07512526566808896,0.2416519149671857,0.05079198106045996,1.972986526768024,1.182612456815313,-3.125148112955098,1.873220641718102,0.23601040006107876,0.14146515207450971,0.23026920306321,0.13906279673386535,4.77153252386532,0.7590444785185999,0.23596055901519786,0.0740241291328214,1659.762417549995,932.1906386100018,0.492604,0.492136865917584,1.4947884153412734,1.0249325438291146,0.08718132050889926,0.05449048701876348,0.013184572944330567,0.05851313451251472,0.0745617198359306,0.014045237035889824
015323.38+045923.8,6.607551858930631,1.2588776863247841,-8.640659938570078,1.6462275626462926,0.36143363707586934,0.06886071430329412,0.779917901575393,0.1644228713779712,5.213666421575087,1.1616666923144225,-8.819391040125343,1.9650648870463625,0.32227740320811593,0.07180722637781473,1.007243672995721,0.25219047545041834,7.320317314800285,0.770786438137944,0.893580787285557,0.15052816724793147,4542.224983270004,2190.794355930004,0.49206805,0.4920566894440356,0.4634252353302732,0.31995971962733294,0.046806405321195566,0.04768415849627037,0.013704822909003524,0.0373577572152084,0.04691737689546679,0.017382449410925087
085524.55+312152.2,4.158060672124335,1.9841023017160972,-2.4264080850205754,1.1578094323314183,0.23250957083932278,0.11094661936176957,0.22236237626834204,0.10804379181608546,10.018107387537711,2.5863118273822154,-4.200174919886262,1.0843327638800575,0.19696835162671755,0.05085008152995715,0.22630860925390542,0.05968356602650411,5.20068776614222,0.906296413864954,0.22433549276112374,0.06171626407122698,885.778765324998,3268.535415945,0.49280843,0.4926659611474394,1.0456335947711555,0.8703528879262841,0.055292018012506716,0.07924044955816249,0.0165841449421279,0.01868326477126725,0.06115996895477782,0.02233881997147045
122256.17+555533.3,2.659904070582683,1.3512325969237153,-2.9269868390573786,1.4869107767614496,0.10853542838795607,0.05513605185271173,0.5135609825439292,0.2760120324870903,,,,,,,,,2.7934454548200307,1.0045811551386161,0.5135609825439292,0.2760120324870903,2193.2510314650062,,0.49313906,0.492841406209132,0.21133892970280724,,0.02323229894007564,0.04229397882652332,0.017152769223211198,,,
160205.95+440714.2,2.4993525805355237,1.091028223808262,-5.7287456980542855,2.5007369077387973,0.16344257702629975,0.07134666229021638,0.9444646350660505,0.4407055313088191,,,,,,,,,4.114049139294904,1.3641872733310128,0.9444646350660505,0.4407055313088191,3812.1165842399932,,0.4931045,0.4928796819849733,0.17305314668015018,,0.03587423240413566,0.04849885674028729,0.02253686142903861,,,
074417.57+311649.4,2.657191021940182,1.1973293475141848,-4.035332808427194,1.8183195557347789,0.22508920747350097,0.10142511836425998,0.5240527270237547,0.24574957224235813,1.3498260617584794,1.0695141875264933,-3.5588270215266324,2.8197825618486405,0.11632779028357021,0.09217055859019707,0.37530834385848627,0.2999922834601568,2.900294228413122,0.9298829854682121,0.4496805354411205,0.1938996018516677,2190.865704020005,2183.6832720500024,0.70568824,0.7058072475356255,0.4295163365561457,0.3099525821558413,0.04430912687369232,0.060613672410563535,0.01610380682464204,0.025651096212290753,0.048594178160007495,0.020803446425987623
092459.18+313426.9,1.384470111005535,1.086986512204548,-3.2493598076818673,2.551163984092418,0.1418663534725324,0.11138327330756584,0.4818368815882906,0.38499195709711276,3.1847660670093747,1.6464366383848574,-2.434915002005843,1.2587842203493178,0.1599562436653505,0.08269298735537978,0.7490416053244532,0.45060563783523316,2.563377746925655,0.8654936694259155,0.6154392434563719,0.2963377498220411,2348.677025720004,2176.8225398450013,0.705,0.7057869742844971,0.29442817454092535,0.21354787574992473,0.022896677460882642,0.045111240115588716,0.010674983867927292,0.026912651467889903,0.040577169971073905,0.02723977957005218
160434.01+540300.8,1.661794939608756,1.151156259626893,-2.914260597857297,2.018762513621126,0.141937722994798,0.09832290038211211,0.43482878037611683,0.3081220962992174,1.5690992784942177,1.295723173493002,-1.9043553248554208,1.5725692814975414,0.09595611603348442,0.07923817497531743,0.3595649611698713,0.3045824072961244,2.012377535203923,0.7726753647197401,0.39719687077299404,0.21662736961319454,2714.990937759998,3474.4078915550053,0.7058015999999999,0.7057755403651962,0.3264220985373258,0.2668672601503886,0.029791138739354073,0.0518350185752296,0.0077610943655301926,0.012387644719906388,0.04330268958189454,0.00914091633106337
130928.54+003534.4,4.344545875319351,1.436167703278186,-4.214674547613354,1.393236402335369,0.39814348962267987,0.13161348446448054,0.3551893171228002,0.12116973265823798,4.355223068478721,1.3519800010020713,-4.786682232596438,1.4859166908028945,0.30178322394948076,0.09368174189988009,0.35269544456072477,0.11252821110718511,4.425281431001966,0.7088495820627219,0.3539423808417625,0.08268116836295325,2558.087301075,2394.0517916949975,0.705873,0.7056939621853103,1.1209331768416588,0.8556482047148236,0.11815897997923397,0.06329254509961443,0.018859341119199277,0.07616557144377634,0.05908940698270176,0.01577207868040109
113354.23+511800.9,1.3851391324499531,1.428902659120704,-1.3570910127224112,1.3999683579208433,0.08469108950960386,0.0873669078932581,0.22123713874685977,0.23105937791859057,1.3061350259246827,1.0223234586796577,-6.147266263786947,4.8115197766558016,0.1024970725623908,0.08022536693887386,0.4784273748174574,0.37631599425877754,2.5489078587209986,1.3275339456050275,0.34983225678215857,0.22079524658555172,2190.6389882000003,4001.720158780001,0.7049779891967773,0.7056873957983907,0.38280683789943454,0.21423747460416173,0.01724157822429223,0.044056055001794756,0.012260013437129076,0.025832823419207895,0.07394504787029159,0.01149362511590156
