Unnamed: 0,ra_sdss,dec_sdss,z_sdss,sdss_name,sdss_PLATE,sdss_MJD,sdss_FIBERID,ra_desi,dec_desi,z_desi,desi_name,MJD_desi,mag,difference
2919,151.01613011245996,1.1040808580096726,1.1731795072555542,100403.87+010614.6,3829,55300,750,151.01612491524548,1.1040778878975437,1.1726058709993592,39627811421421869,59199.41830288,0.0,0.051422112102456285
21243,180.43632290638803,1.1033678150382351,1.6840000000000002,120144.71+010612.1,3844,55321,628,180.43631000974685,1.1033895198839745,1.6824155957398952,39627811912158440,59315.18047508,0.0,0.05211048011602548
1645,179.87184739505875,1.09836332303159,0.667,115929.24+010554.1,4746,55632,88,179.87184950144834,1.0983734606573443,0.6665564232316711,39627811903768998,59312.15326649,20.62314987182617,0.05712653934265566
8550,198.610201,1.0959020000000002,1.839597,131426.44+010545.2,295,51985,577,198.6101952606184,1.0958648950703218,1.8423052557883048,39627812218341615,59263.44768637,19.34461212158203,0.05963510492967816
21128,150.891628,2.690642,0.987457,100333.99+024126.3,501,52235,453,150.89159512840072,2.6906288593246552,0.9887941833447728,39627853695814381,59314.16629955,19.479751586914062,0.006028859324655134
20353,218.315734,2.678075,0.8590459999999999,143315.77+024041.0,535,51999,575,218.31572748839488,2.6780927589744667,0.8595342832228605,39627854828275062,59313.36821485,19.17625617980957,0.00650724102553335
21165,150.72068311143826,2.6936236090378736,2.611,100252.96+024137.0,4737,55630,970,150.72068695478242,2.693630021889452,2.6192429454006643,39627853691622072,59312.1267892,20.128427505493164,0.009030021889452122
20385,217.0871042733952,2.707082099588698,2.3280000000000003,142820.90+024225.4,4027,55629,983,217.0871119140473,2.707067824010624,2.3243224457625766,39627854807303907,59313.36821478,0.0,0.02246782401062397
20358,218.91751,2.707349,2.179665,143540.20+024226.4,535,51999,608,218.91752021191712,2.707365313310401,2.180354380883819,39627854836665995,59311.34644756,20.211803436279297,0.02276531331040088
16413,183.521355,1.034775,0.492604,121405.12+010205.1,287,52023,521,183.52137946950367,1.03473305633419,0.492136865917584,39627811966681541,59320.21766013,19.95181465148925,0.014566943665809795
20921,182.14451042684536,1.0322359083724153,2.486,120834.68+010156.0,3845,55323,633,182.14450183301352,1.0322729738040692,2.4949731003163222,39627811941518541,59310.2121879,0.0,0.01702702619593066
2569,37.55862754290388,1.0297909407986543,1.926,023014.07+010147.2,6780,56605,844,37.5586221530188,1.0297677551967808,1.927317982440353,39627809517209896,59220.10123125,20.4970760345459,0.019532244803219134
20926,182.546153,1.029391,1.359269,121011.07+010145.8,287,52023,373,182.54614836036905,1.0293978312959746,1.3585607298408529,39627811949905104,59310.2121879,19.19152069091797,0.01990216870402528
8573,150.121487,1.029145,1.060308,100029.15+010144.9,500,51994,14,150.1214754288676,1.0291436297461287,1.0591506625616467,39627811404646994,59288.22427982,18.50737571716309,0.02015637025387118
20262,219.00447968189457,0.7590496660999588,2.589,143601.07+004532.5,4025,55350,800,219.0045053095261,0.7590394956051928,2.584745822219187,39627806522474640,59311.36066938,20.678157806396484,0.2195394956051928
