W1 Mod Dev for epoch,W1 epoch measurements
-0.8367252180190814,15
-0.970138608095841,11
1.3670533920508061,1
-1.3429086516816306,3
-1.011419846591108,3
-0.021565112792844655,6
2.5859509069283613,5
0.9173513685423472,3
-2.5501515849929275,2
0.5530291431502053,1
1.1088671867076163,4
-0.9885801534088922,4
0.021565112792844655,4
-1.08526747401111,1
3.669933922012171,1
0.6065968899826172,2
3.2480336122428315,2
-0.25136204875521173,2
2.123658347668178,2
-0.31666888107795643,2
1.1375998352465393,18
-0.10867305864172083,16
-1.0442577216286584,9
-1.3387156242590965,15
-0.28111998000850275,15
1.3300927362849955,10
1.1045800952990046,7
-0.7649928690067198,15
-0.013985666875161005,38
-1.0,15
0.2707857408013188,18
1.852906702343925,13
0.9878620214354538,17
1.9562803760540675,16
2.6264212071391273,17
2.1311069122083777,14
0.3266415434816715,18
1.540882411859032,17
0.0,18
-1.4776724432721708,12
-0.6628772671377128,27
-0.8213614570836656,13
-0.479233978711874,19
-2.490265432963386,13
-1.8273410351876693,7
0.5344857685861447,10
1.0,3
1.1077155708044581,4
-0.8507855677755168,3
-0.7679809315537517,10
-0.19803287546477327,5
-0.3588039786132088,7
0.662354518175182,7
-1.1131777767064117,4
0.08244717902130552,5
-0.29581695289803345,6
2.3262643453635032,3
1.996728957247907,7
3.31527900804861,3
0.47836901092579664,7
1.077867215489027,6
-1.9301199705885796,4
-0.7256565956293856,6
1.0,5
0.0,5
-1.5214291475273514,5
0.6406373282180595,20
-0.28409947882156017,28
-0.17428455372036705,21
2.0918795252912354,19
0.7649059901557709,27
2.5616061242502046,21
0.7317107559758949,42
1.0,24
1.2712520403674175,28
0.0,23
0.09582225801971897,27
-0.6866267129474429,24
0.3701761093438292,21
1.3564156489055923,21
0.517189978581922,37
0.9487539195944517,25
-0.24910422945947808,16
-1.3049371459956827,24
-2.5602970423657823,23
-1.7090354633229492,15
-2.539478998948857,26
-3.053209907995958,20
-2.9749158573404793,22
-2.7222032521152046,23
-2.505933752671004,21
2.6563210330835094,16
0.29165639433266993,12
2.1725284296865315,12
3.37174078871116,9
2.5973145707890937,13
4.623310576442669,11
4.709609340458192,6
2.5543190247744887,22
1.9012220102519835,15
-1.709672933417435,10
-0.7021993233935517,13
-2.919269151464245,7
-0.8497076930730203,12
-0.638418274982822,6
-0.5201505514958266,9
-1.7583710228183351,7
-1.0,8
-0.648362349329982,8
0.0,6
0.15592241068603602,8
-0.7540351135613758,8
-0.9794324140190382,6
0.13178258267834098,10
-2.046482524349942,14
-2.1301099650766804,12
1.1128950224784024,10
0.7931434225183147,8
0.38569247583653055,11
3.381509294428902,10
2.6364423304401745,8
4.335974735539732,9
-0.5157944630695354,11
2.5201560906132516,7
0.06269773995701616,12
1.7783153384570745,7
-0.15596245181431173,9
0.08401705618507926,5
-0.9204140870203644,11
1.0653080598453692,6
-0.3369489533770346,9
-2.270844344161467,6
-2.9108020657145524,9
0.0,4
-1.0,11
-0.7695307747412867,4
-0.8866862087037138,10
0.22515851449135516,12
-1.0153285357659099,13
-2.0193155359095876,12
-0.314194812951386,8
-1.8875908200680458,10
0.9626505577917015,11
0.3871656076009523,12
0.0,10
-0.5901764109757133,9
-1.446194296616338,9
-0.5901764109757133,9
1.509546975935383,9
0.4003634818773609,12
1.289052629003384,10
-1.1357789073712496,6
-0.8367036067968617,5
-1.2560222931563563,7
-1.8048614523835242,7
-0.8530089042456815,6
0.20468492023267404,7
2.78686823675031,17
2.2434575479310297,9
1.9116664185350722,8
1.0,8
0.4034588635936991,6
-0.007203390689961372,13
-0.9965298833004502,6
2.8087880589322904,1
-0.05613303307431251,2
-1.0034701166995499,1
-0.6502003393431621,4
1.7240613434731116,2
1.7529339371750563,2
1.0338274144618627,2
0.4904370829798844,3
2.0534122743066026,3
0.14086683922723278,8
-0.6489939279229189,3
-1.0220375553768943,2
1.873110198039128,1
-1.5807561786961464,3
0.007203390689962999,3
-0.3052485556874662,2
2.5809901266312285,2
-0.07888160686623824,1
-0.07874217678960331,20
-0.7969568067639838,17
-2.0846550465064517,15
1.580642998062336,11
0.598756051458208,11
0.7492022095706209,8
0.7183429963528958,7
-0.3619960855716752,18
2.9864978176387567,14
-1.1852126352533217,10
0.318208581366762,11
0.0,10
-0.7524632037003268,8
-1.2509541569424871,18
-0.32695272519001956,9
-1.8085708642164458,11
-1.448968901997304,11
1.8140590883274554,10
-0.1472578403772165,12
1.0,14
1.5110249704391083,16
1.8674014373872925,11
2.381114102907298,12
-0.8795382917390694,20
-1.1006180963517953,18
0.8993819036482047,1
1.1591458081858983,1
-1.3960169157373712,1
0.16253794699927718,2
1.3371736353560855,1
-0.16253794699927795,3
-0.8849988913452513,1
1.6272229266818359,1
-3.740129172070544,10
-2.0110685186940147,15
-1.0510213606618253,7
3.521843285048903,6
0.2645314610771416,7
-1.2442233340010804,9
0.2645314610771416,7
-2.689452805046234,6
1.1010349796252128,8
-0.4103368267662812,12
-1.0064045821534622,6
-0.08452577310819022,10
-0.3563624346168364,8
0.7423944667896554,6
0.18529262451440418,6
-0.6156361421529494,5
1.4115641880025425,8
-0.22300643880777593,10
1.1298580226496697,14
0.0845257731081921,7
0.9935954178465377,9
-0.5535627110039056,6
1.2175874736621137,10
3.023181759730296,1
-3.602592161866183,11
-2.0021503197614376,17
-2.8284137502481395,15
-0.9069904492980873,6
-1.5900519226052894,6
-1.0117483406337158,10
0.924375837485684,5
1.47711639246988,3
-1.6796279929084053,6
-0.5945102914096496,5
1.3250422686252246,6
0.6680508316812838,5
1.8110113830127612,5
0.19259373725704518,1
0.46037781214463736,5
2.7878663611129446,3
-2.7657228321882834,1
0.6472708265407447,8
-1.464564568000344,4
0.32035336874647813,5
0.4387183751108557,3
0.9882516593662842,6
-0.21305097792891467,5
-0.19259373725704745,1
-1.0,30
-1.347226305068087,21
1.2755782318642328,2
2.0036022511868663,1
0.38981463785844606,1
-0.2195827044914383,1
1.539539407535556,3
0.9444980179945544,1
-0.8546197396554953,1
3.187569067638175,1
0.0,2
