Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,W1 Gap,W2 Gap,SDSS Redshift,DESI Redshift,W1 2nd lowest Flux,W2 2nd lowest Flux,W1 median_abs_dev of Flux,W1 Median Unc,W1 median_abs_dev of Uncs,W2 median_abs_dev of Flux,W2 Median Unc,W2 median_abs_dev of Uncs
165212.28+332603.0,9.771186117325243,1.5300874647941083,-8.437343899070818,1.3212187324151845,0.2346246322310268,0.036740289704653914,0.13396578983899837,0.02108550411334163,10.53214491329531,1.7576255399267595,-7.286548775949296,1.2159939245009375,0.2473797441767902,0.041283229580026115,0.16198269753518862,0.027270784461968803,9.006805926410166,0.7354707400634166,0.1479742436870935,0.01723582148379434,1462.2622104749971,4544.601088390002,0.8098810000000001,0.8110149424389635,1.751377217370206,1.5271985708414948,0.0609229095298367,0.024839037424283155,0.0029367640133786885,0.03617308170328726,0.02844113810186645,0.004993641894083627
103556.74+325559.9,4.238405264994752,1.420927099032088,-4.198635576732863,1.407594294772407,0.10995680375210931,0.036863063441508526,0.27761475157254817,0.09486332955694352,3.184910182479792,1.2345598622323806,-4.399206451673293,1.7052549050789565,0.11103092823420657,0.04303867914969848,0.3109914785230508,0.12253726958577786,4.005289368970175,0.7259643527823288,0.2943031150477995,0.07748295575829382,1665.1469851599977,364.54381442999875,2.6828508377075195,2.676965431594991,0.39607694882659955,0.3570224134806218,0.024069275179587957,0.02511270435729654,0.0024251532478197467,0.017914751591584288,0.031084840786006967,0.002722897967823261
132533.64+202124.1,5.598671858495772,1.2799656124773675,-7.007587349695618,1.602071180583833,0.15485885416207046,0.03540375523425535,0.4702797596619392,0.11205163408890607,5.03677093868627,1.6717587750418168,-3.7596455633633905,1.2478670438086557,0.1614954444048346,0.05360208546300873,0.5438324269418076,0.1969006806966472,5.350668927560262,0.7313042115689146,0.5070560933018734,0.11327560059518237,4174.894453860004,1079.9687307149943,0.888,0.8878916981061148,0.3292909188211519,0.2969581003343063,0.03295550802817385,0.02600292187924748,0.003145046328560651,0.031222569963987423,0.03518141898374301,0.0051741108090394665
122628.41+590518.8,3.1506971362886307,,,,0.07165292067740792,,0.30496788227471844,,2.9959529728203007,,,,0.12333603891641379,,0.5754328698163627,,3.0733250545544655,,0.4402003760455405,,2715.876157929997,4365.891227885004,1.0647060871124268,1.0611984564216368,0.23495235020474114,0.21433610310751608,0.019902424767484606,0.01971346160772641,,0.02188247461305365,0.03418636297072953,
113849.79+505517.7,6.208894996093922,1.2797825741217643,-7.774227932174943,1.6024302941356532,0.17675147062788876,0.0364321593781621,0.19124207080820066,0.03969870813601414,5.423499698847429,1.3126911446205112,-6.377684196854989,1.543639722184713,0.17071715813296606,0.041319980484842325,0.1748967293472917,0.042602437953820134,6.446076705992821,0.7207464844547028,0.1830694000777462,0.02911595416295647,3653.298176410004,2346.5507162099966,1.148282,1.1470279471213598,0.9242290144680314,0.9761026336517347,0.029928556342777357,0.025512206178914944,0.0024174381610944824,0.02532486671667389,0.02905639006652792,0.0026161822410723963
153617.46+312214.0,2.6313618184077185,,,,0.18665162875619484,,0.9498435721514024,,1.6773263750164005,,,,0.16963278761575148,,0.8638023567959088,,2.1543440967120597,,0.9068229644736556,,3083.613583899998,3080.8811827600002,2.018754,2.020732119832462,0.19650775583333957,0.19637916738843855,0.025129831475307812,0.04407770798834918,,0.04379235689804112,0.08039933866514042,
130028.50+260546.1,18.084259077718166,1.4416985637605435,-17.41372584261773,1.3882428596676344,0.5611919696639383,0.04473888884147401,0.35394180664804464,0.029119305122635233,10.856828911099084,1.5216087152056073,-9.466549846237907,1.3267580125756704,0.3901724951181387,0.05468354285276982,0.2983742300420399,0.04286224502276106,13.955340919418221,0.7106903726435121,0.32615801834504227,0.025909004126057875,1819.0414084950025,1819.997765375003,0.5884,0.5884708379455901,1.585548695076817,1.3076615063679082,0.19528330090165347,0.03171679719088997,0.0017826914891572732,0.1319940695765014,0.03416121680556885,0.003766330126213281
125512.26+255545.8,2.3106564812396453,1.1395804999023544,-4.2282308900214245,2.085298922827404,0.096825854727002,0.04775303331721246,0.400877825605496,0.20132692798388868,2.4021298319616724,1.3147435564600711,-2.8142755065724785,1.540320818274824,0.19824662953568697,0.10850515875701844,0.9072152206119045,0.5762644175070277,2.938823177448805,0.7805548569674224,0.6540465231087003,0.30521025982760797,1824.3644416650059,1252.6816679900003,1.962,1.960963503074764,0.24153457373391451,0.21852215993683646,0.028593391901312812,0.03365800935297221,,0.05778916553762303,0.0612056548819829,
143118.42+325131.6,19.13020154044363,1.5704234288109167,-15.798597417954285,1.2969276604354953,0.61478445938455,0.050468465616800885,0.34462230528823945,0.029272235487344332,20.322201055475112,1.9545523960036555,-12.101104450723389,1.1638622526116393,0.4308788862101831,0.04144114887607634,0.3551893171228003,0.03571688096404416,16.838026116149102,0.7633438573940152,0.3499058112055199,0.023089821113567777,4909.503874344999,4365.7257975750035,0.334864,0.3344900109548236,1.783936936033055,1.2130964120782228,0.11344307096435902,0.030455329697066706,0.002894042723331939,0.08877167542273723,0.03101838218462229,0.0033029020153701252
123552.22+610237.8,15.978077222564107,1.3397565695409384,-17.92071142922842,1.5026458148700328,0.2904774249832611,0.02435643744887388,0.36019086407309114,0.031057441829071716,10.515212662423593,1.6765212902694184,-7.814334091985988,1.2458994311459888,0.1780099114160355,0.028381490317778462,0.24623443363831488,0.04001843480721335,13.057083851550527,0.725253453104114,0.303212648855703,0.025328046792959375,2906.257476810002,2193.4167516300076,0.90238,0.901807222919649,0.8064541718201839,0.7229285879549568,0.053787363185164416,0.019193962085342155,0.0010142136126628926,0.053046228788294236,0.022085574679658364,0.0014796063401628819
