W1 Mod Dev for epoch,W1 epoch measurements
-0.9411894667203901,15
-1.0,16
-2.4070543852112274,12
-1.412400450841171,9
0.0,10
0.7621358462749677,11
0.8666046569620631,9
1.5545473168708226,12
1.7744153766253759,13
1.9013561354673922,15
2.2066023418542895,25
1.5555534978119099,10
1.672624081402681,6
0.042578179616829,10
1.8474636256852122,8
0.19226967990556143,11
0.20661965706113056,7
-1.1263074367790449,9
-0.7940694212777598,3
-0.8611304483402924,9
-2.077848505343999,8
-1.185038760064771,10
-0.981059712664465,17
-0.9610207774380553,14
-0.6367409609200836,10
-2.4158390683246838,19
-2.584580307592541,8
0.655440714530953,2
-0.7924647303879789,3
1.0297900516097798,2
-0.48957625634371493,2
2.3067792382792485,1
4.397930370255756,2
-0.1418439178671832,10
0.6256113542687501,4
2.6057958374605863,5
-1.323409642439223,2
0.6502728689190803,5
1.5496620571280564,1
-0.05748133644756289,1
-1.1013782576265714,1
-0.7010414820711117,2
2.4162783477855085,2
-0.6842283761211033,1
0.057481336447564084,2
2.4560936869561685,2
-0.9702099483902201,3
-3.009538924462755,22
-2.9942794222709486,22
-1.4281726544491984,6
0.18504612522685368,12
-0.0846802693230999,10
1.3171101304899342,10
1.2325032826609905,5
-2.3697252499415367,8
2.2756633929166843,10
2.1250226948193642,17
1.0958163463546908,19
-0.581775939527781,21
0.5980906636027602,8
0.08468026932310274,7
-0.4304055643565147,6
0.15579987864485667,5
0.7877098311178778,8
-3.1522872234235733,7
-1.8914679368376401,5
-2.494721963663924,6
-0.2799828859095409,11
-0.3904292082670484,9
0.9041836536453092,6
0.34228924086557816,1
5.24502987268858,22
1.8672492366791495,29
1.7197127364277722,19
1.707519498782761,24
2.8347315375200544,26
0.3812275774677529,23
0.3928932715871027,26
0.1609237653509412,24
0.5213473988075431,23
-0.2852636174751703,29
-0.9783024450905344,25
0.045875432057184785,38
0.6035154435603106,26
-0.7980340285950417,20
-0.045875432057184785,26
0.3928718032166718,18
-1.7586796081090654,23
-2.8817754311085486,15
-1.5401239329999183,18
-2.0972877768012688,21
-1.8862351935259747,21
-0.46601865656068975,21
-1.8862351935259747,21
