W1 Mod Dev for epoch,W2 epoch measurements
4.093910354602816,12
2.71238694440654,10
2.9165762656282284,5
2.147293190939581,9
1.810962022818848,6
1.6254263556967554,7
1.4970489914224523,5
1.1168458057958075,5
0.3094785882104491,8
0.03708549648427229,10
0.13819914371295616,7
-0.6284089586451759,8
-0.6124483101870424,5
-0.8235648006130307,11
-1.3482785081037638,3
-0.9359455237247902,8
-1.4105475223207364,4
-1.0640544762752098,3
-0.3075114282445909,6
-0.08186731627657176,11
-0.03708549648427229,4
-0.2992985814070873,13
0.07874235587997391,6
-1.0799460642073107,6
-2.9971289123152225,16
-4.189448811425352,14
2.4085395795288096,11
-1.4180791025875599,9
-0.35041194722792535,21
-2.436752809008677,8
-1.0381749052194307,6
0.9618250947805694,6
-0.6281978489928124,8
0.3066095472938937,11
-0.35041194722792535,15
1.2792926403520954,10
0.5803940147307317,9
0.11461008329092691,6
-0.5732816347695127,12
1.3963903956341703,10
1.5849829459957823,13
1.892885201676828,8
0.5530543543397229,8
-0.6138044155881788,10
2.3248008934744826,10
-0.009169122361700349,14
-1.7194292550245218,7
0.009169122361698355,8
-1.8976402798172285,13
-2.1592623015325634,12
-0.32331284050183007,2
-0.009998872156428144,1
1.2808189630417628,1
-0.16252022650603262,1
0.07213937823544443,2
0.7621346404938355,2
0.009998872156429117,1
3.359257069780132,1
-1.2378653595061644,1
3.3188802170715985,1
-3.829919176307276,13
-5.895727121606265,18
-3.894476997244355,14
4.093439445852224,9
0.017058929770334498,10
-0.14972847257154756,10
-3.597644254304924,7
6.18330968109955,7
-3.069803142279211,6
0.8409274354906783,7
0.0,10
0.328004663784934,7
-0.7777192884051417,7
-2.3920267901102035,2
8.394175332530764,3
2.1201276545217427,5
-0.23021953819360277,2
-0.37322918082467516,4
-0.46687359383534066,5
-0.12933734848503006,3
1.0,4
0.5623207621860362,4
0.6532003462980829,3
1.2205342823333154,5
6.642226704763506,1
-1.999521693580031,31
-2.84080450747028,59
-1.1524569056578569,46
-0.12556082416102715,37
0.7442714378350972,30
0.9068711318938416,38
3.138673982395183,36
3.3658114493674374,39
4.570094841940968,59
3.2954130047522465,36
2.122956960145893,37
1.0485503950808586,31
0.12556082416102715,37
0.744022607038443,27
-0.8825975489286679,41
-1.9514951712013349,32
-0.18791370649296466,33
0.23101845911417476,25
-0.7312057422443368,36
-0.45609472178448685,35
0.7008408855361319,30
-1.290957849511798,34
-1.0628715434457583,33
-0.9514496049191413,18
-3.6921111357077083,27
-4.04078322112215,28
0.24885131478205172,5
-0.5355077684831097,7
-0.3749442997571077,7
1.1101042495042728,4
-0.27788776767016654,9
0.0,5
-1.3086410634459684,8
-1.0081475838791802,8
0.5301922647920411,8
0.4673081615054014,15
0.0,13
1.9072875013121564,5
4.020890638114595,6
-1.0549841161938092,5
1.0,4
2.3524770072373937,8
-1.0704721653543916,11
-0.9304906490228047,5
0.7913458629824562,7
6.457280744159072,2
0.21547533968608656,5
10.117050902361862,21
7.547704713884056,24
5.344739495671516,18
3.1112222584859714,28
2.167267113681206,17
1.2829236063591851,22
0.6903308422472055,34
0.3384481786745251,25
-0.6232036401372871,20
-0.5092108279233173,24
-0.24136694926554858,21
-2.518408081523682,23
0.8474452263421876,21
-6.0826038442057335,12
-2.6804523090998478,20
-1.970305571281214,17
-0.5473490411134369,19
0.2413669492655536,18
0.6916507875533393,20
-0.2797518418735075,15
0.5726041272841927,17
-1.1525547736578126,21
-3.2375769131653596,33
-0.8132265345827008,17
-1.4300561930571554,19
-1.5148693449768618,9
0.036674502332027265,3
-0.3713186183299486,4
0.6328014841850035,5
3.240268966884982,2
-0.5064468528589741,3
-0.8076254555901714,9
-0.018320663122780304,17
-2.097861235194943,13
-2.6942710308437534,8
-1.2334404114387065,8
0.6213131677434247,10
0.0,7
-1.9054738338412966,14
0.05504586170815808,9
0.1485494895067681,12
2.02215888026366,10
0.9566931315681761,13
1.6293301004929472,6
2.863158613566228,5
2.060282091515512,5
-1.0,9
4.968923315154744,17
3.0849066002232,26
2.3869047524404445,15
1.964860749529328,5
2.22685907124615,16
2.8253212407594477,12
1.0,14
0.0,7
1.4365616855675072,24
0.21377477979826173,19
-0.547176973564872,25
0.6830922480374453,26
-1.6423593808906585,18
-0.24303496899374524,40
0.905031855247408,15
0.46365431989200306,19
-0.3239456458396773,17
-2.2901519532512657,23
-0.5196958778070749,18
-0.6095466425147162,18
-1.4268772080425403,36
-0.8921964330153317,19
-0.3078835708086195,25
-1.642933133518184,22
-1.47193637405665,17
-3.054956715821614,3
0.28703715339496,6
6.107598453615072,5
-3.377805726901654,4
15.185672998357902,1
1.0135353738778587,6
0.2567323249187774,2
-0.8065883241293417,2
2.725162518908353,4
-0.6235502514342165,2
1.400527104674663,1
0.030608716572206894,4
-0.3990306782578471,6
-0.9864646261221411,3
-0.030608716572206894,2
1.9255660937234171,7
-0.1340700957793468,7
-1.2810003180582952,6
8.315094652281388,2
-0.29352757318467027,5
2.161981171829824,15
0.13279485639339053,43
1.08990371894856,21
0.5168725367128689,19
-1.5672712611980255,19
-1.085469281184502,24
-0.656852678773014,22
-1.9698032873029623,21
-2.8696732364402235,24
0.7239120535755033,21
-0.4334848163689175,22
-1.0125516796974559,19
0.09471644725952291,20
-0.9148562180729976,11
1.7553326669607794,25
-0.09471644725952291,18
2.2348136286677156,16
-0.9874483203025441,10
0.7499087239649039,17
-1.0369019313330028,15
3.1224594802982564,28
0.9324827998554117,11
-1.8819358860773496,19
-1.5642400770571099,24
-1.5640659464076394,32
-0.8599455371998114,17
1.7344389475526831,16
1.0416082974185494,20
-0.6261492304244245,18
0.11234335090733301,23
-0.2510923948707023,28
0.8812875597694334,18
1.0,17
1.09004267994347,21
1.640830903046073,21
1.5433108323619427,8
-0.11234335090733301,15
0.2061516293698757,12
0.791844390749305,19
0.36911741127421044,11
1.0,21
-0.6865376532147957,16
-2.137961365000587,17
-2.2222086549665767,15
-1.6585009193760318,19
-0.759954733471621,4
-2.0351763790994846,12
-1.9143780133145678,5
0.10551742268816534,1
1.0884101843206915,2
-0.10551742268816534,2
-1.2901877434929152,1
0.9115898156793085,1
0.5181253395374245,3
1.3015498614775445,1
2.8828096370088914,1
0.5181253395374245,1
-1.3521687830868505,2
-0.655665364847448,2
0.509164103736029,3
-1.4564287345390374,1
-0.2929941484099363,2
1.036509286650603,17
0.0060948453850180615,5
2.7491114013175806,10
3.1527640603528027,3
2.738530720925682,12
0.3665026480846816,7
-0.37456509525389875,4
0.7203699717814941,13
0.7352913903346567,13
0.7837808629516143,6
-1.0,11
-3.750900514299857,1
0.29375565260939196,17
-1.0399202669359218,5
-1.2148462543426275,8
-1.5320961126176549,4
0.0,10
-0.721882964917797,10
-1.3032257528426487,17
0.9770248213572243,6
-2.371337731520109,10
-0.06499618883973857,7
-2.8085222530848357,9
-2.5413030165712702,15
-3.1368259836258274,24
-2.6975634446498793,16
-1.6783654217579331,7
-0.7828838123645978,11
-0.8720148815097676,9
-1.187787576380711,12
-1.235302561551891,10
1.7770248920210414,19
0.4678353117252396,15
0.0,19
1.925474920432415,13
0.9373658534432534,20
1.3620492533308266,32
-0.8225867473154724,13
0.23717000324589416,12
1.7163186353785327,12
-0.7030098053146699,18
0.39592605532852815,12
0.9836229822567523,16
1.0,22
0.501174342104815,16
-0.06381375383184695,17
-1.6143196086906992,9
5.020126318148069,5
-1.0,16
-1.3408904900862293,13
-0.935332938460029,6
0.7377582713166765,5
1.25807091555724,12
0.8056151175615507,3
-0.891177464370834,5
-0.25955768141476926,6
1.4642722121209442,4
-0.9009538839095093,3
0.06518259806396298,6
