ra_sdss,dec_sdss,z_sdss,sdss_name,sdss_PLATE,sdss_MJD,sdss_FIBERID,ra_desi,dec_desi,z_desi,desi_name,MJD_desi,mag,difference
175.9106251850735,56.80498533846576,0.73048996925354,114338.55+564817.9,8230,57430,706,175.9106366585771,56.80495690355031,0.7309492681689903,39633345658752025,59307.35829040001,20.802440643310547,5.073183100967604e-05
186.3477338482489,58.146210806091176,0.7320503,122523.45+580846.3,8232,58135,605,186.34774914958825,58.14619073758642,0.7309383787566023,39633365317453095,59309.26965074,20.784772872924805,6.162124339770259e-05
178.552268,-0.031455,0.731051,115412.54-000153.2,284,51943,501,178.55226208125106,-0.031469143207386,0.730794876149932,39627787723605372,59336.16877533,17.724084854125977,0.00020512385006798972
185.12213055905548,33.17374733421468,0.7306934,122029.31+331025.4,4612,55590,78,185.12216554771325,33.173738224587986,0.7307830440145744,39632945836720734,59291.35192347,19.5849609375,0.00021695598542559313
126.91862675812683,32.20357776714484,0.731,082740.47+321212.8,4446,55589,974,126.91863575062057,32.20357692261153,0.7306808391415601,39628526600585890,59293.17628304,20.66855430603028,0.00031916085843985975
220.260968,-1.64606,1.125569,144102.63-013845.8,919,52409,634,220.260967091266,-1.6460663446644088,1.12165363060735,39627746145468767,59318.40126099,19.016077041625977,2.6630607349753532e-05
149.234153,2.220872,1.121638,095656.19+021315.1,481,51908,628,149.23415140468876,2.2208603925145023,1.1216972783520822,39627841586861188,59198.43399897,19.783571243286133,7.02783520820649e-05
191.97878975452176,56.95430242974357,1.123,124754.90+565715.4,6831,56426,514,191.9787983688752,56.95426694676938,1.1213273639269927,39633349127439123,59308.28495265,19.856033325195312,0.00029963607300742545
175.76134419048233,55.136999796452464,1.1219321489334106,114302.72+550813.1,8230,57430,369,175.7613598344843,55.13698607966976,1.1219665802579732,39633325303792680,59307.35829037,20.03874397277832,0.0003395802579730933
241.49153106424853,43.01106370999332,1.1225053071975708,160557.96+430039.8,8527,57897,125,241.49154919315487,43.01105780843832,1.1212824354681432,39633132088985072,59319.40428328,18.485963821411133,0.000344564531856939
195.62978376739312,32.357399794605534,1.7266451120376587,130231.14+322126.6,10252,58485,175,195.6297695977709,32.35742514735442,1.7250392535993542,39628527573668436,59350.19738859,19.897974014282227,3.9253599354083235e-05
193.205139,58.086503,1.72623,125249.23+580511.4,1317,52765,612,193.2051256781244,58.08649415029768,1.7250848597568675,39633362175918390,59308.2849526,19.802568435668945,8.485975686745029e-05
115.52283607675948,17.574103481759032,1.7255055904388428,074205.48+173426.7,11083,58515,179,115.52284750127788,17.574092287249716,1.7248978044874976,39628203349774217,59225.31652786,0.0,0.00010219551250245651
246.2943827365105,31.88621044300116,1.726022243499756,162510.65+315310.3,10913,58256,212,246.2944043284876,31.886215121748386,1.7251056427418003,39628523173841303,59308.48025926,21.03404426574707,0.00010564274180024924
188.4662169956537,56.63592668249368,1.7246874570846558,123351.89+563809.3,8232,58135,109,188.4661927065377,56.63589830131112,1.7251089118327405,39633345776192141,59307.3128032,20.84501266479492,0.00010891183274042149
175.91153538838088,54.25974539479327,1.2019152641296391,114338.76+541535.0,8230,57430,307,175.91154026938287,54.25972838417008,1.2023854940076228,39633311303206366,59308.25597081,20.39981842041016,2.3334164971355875e-06
158.5283401125833,31.928356495302683,1.2044562101364136,103406.80+315542.0,11383,58485,866,158.5283340431584,31.92837601738258,1.202432111122115,39628521919747426,59224.4697416,0.0,4.8950530989300134e-05
247.8817541572057,31.95805376510156,1.2022744417190552,163131.62+315728.9,10919,58255,831,247.8817845149852,31.958049744485656,1.2023272087195058,39628523194814251,59308.48025930001,20.04932975769043,5.595187161988591e-05
234.529452,42.60651,1.199211,153807.06+423623.4,1052,52466,136,234.52945044643,42.606508679542216,1.2024978687150936,39633123117367911,59339.3999869,19.394100189208984,0.0001147081239678549
183.2795686064624,55.07327389389768,1.20359468460083,121307.09+550423.7,8229,57430,12,183.27957360705287,55.073286685614605,1.2022149557629842,39633321906407562,59309.26052953,21.05387687683105,0.00016820482814150495
178.85777067105064,56.33953542189622,1.0661443471908572,115525.86+562022.3,8234,57450,187,178.85779852748715,56.33953928957914,1.0680464472682272,39633338989807466,59309.24652876,20.920772552490234,4.6447268227112204e-05
183.0255275130788,52.32577597833589,1.0665040016174316,121206.12+521932.7,8219,57429,181,183.02551431980808,52.32575331443152,1.0681040112355369,39633282337343099,59309.26052946,20.730188369750977,0.00010401123553682723
220.861763,-1.1366969999999998,1.069339,144326.82-010812.1,308,51662,282,220.8617526942762,-1.1367045658910964,1.0678951714844314,39627758233455356,59312.3528528,19.26847648620605,0.0001048285155687001
250.4980453960444,34.09613386800099,1.0681549310684204,164159.53+340546.0,10911,58256,176,250.4980453239685,34.096121966899446,1.0682474162424422,39632961867351126,59325.43775552,0.0,0.00024741624244217775
151.471779,2.598975,1.069421,100553.22+023556.3,502,51957,353,151.47176348643268,2.5989802280623406,1.0684736994730768,39627847664406610,59312.12040938,18.61422348022461,0.00047369947307673854
246.29488352969867,32.96635774746366,0.5473335981369019,162510.77+325758.8,10913,58256,820,246.29488676730244,32.96634666150967,0.5474908425106322,39632941629837430,59308.48025929,21.031139373779297,0.0002217815623963837
129.7541720663161,23.397911322182,0.5482934713363647,083901.00+232352.4,11106,58511,542,129.7541813935568,23.397920535305342,0.5479987403610393,39628339551406824,59226.35471247,20.372949600219727,0.0002861162880107848
183.9594135172008,55.63068870781839,0.547,121550.25+553750.4,6838,56429,87,183.95939956603416,55.6306891870375,0.5474102238117129,39633332253756981,59306.3293028,18.978403091430664,0.00030240026131567177
