W1 Mod Dev for epoch,W2 epoch measurements
-0.7237764429019365,13
-1.8700197846542599,10
-2.7729540320569113,9
0.3732493983609942,10
-1.0998653685579343,14
0.9718760184291406,15
3.229247144606909,14
-1.9502926086827395,13
0.1255705713856686,13
0.9859316460344603,17
0.09912379497200646,22
5.49502904012302,4
-2.957487846933868,35
-2.7692989194060456,25
-1.6946100069452326,6
-0.5698446107487773,10
0.0,12
-1.037599620194926,5
1.8525119205800344,8
0.2651436362818085,8
-0.2679392938022624,12
-3.397446857227284,6
-0.7630904986317886,13
1.4299400091283652,9
0.9321113571466786,9
-0.45271305819639346,7
2.874224028842771,11
1.0595917792501344,4
1.0,9
0.3817524530739713,12
0.7299718634403551,9
2.1568462926065037,5
-1.403077353325253,12
-0.2795383952042282,5
0.29959514912033747,5
-0.915339526781909,15
0.6590958747657798,23
-1.595894131478334,14
-0.4985660052664831,8
-0.8497261668795858,15
-0.43640664785636424,8
-0.0863737007561292,17
-0.13384541884218712,6
-1.046235381333253,17
0.11568750961196446,18
-1.046235381333253,21
0.6590958747657798,11
0.7791724816229669,14
3.833805527878167,11
3.9081745634151166,17
5.117008654648265,9
4.1513705349454035,26
2.5721782998196234,8
1.5013421668882607,4
1.7002735591587952,5
1.1760721571532022,13
0.0,6
-0.48666859652669314,21
-1.0,6
-1.0135488276095346,9
-3.0712172181007498,11
-2.978046907972153,12
0.854336087610694,8
0.10408232563079886,6
0.28410630331055575,7
1.0,9
0.9853507952528644,7
1.8188154880544958,4
2.120779020752883,8
-1.0652160910125434,7
1.9657890876316886,3
-0.4927923717991218,3
-0.9113917578416917,7
0.0,2
-1.1449425799912207,4
2.216259754000541,3
-0.15705625964514508,5
-1.4403287836956291,2
-0.5656795142438159,2
1.4155341179291467,5
0.2910415055670025,8
-0.1705857995309524,4
-1.31784585431983,5
0.653110607605249,6
-2.4884245642977914,3
1.0953534105739102,2
-3.2363593881135464,7
-0.3355209358241597,6
-2.8618087622995145,12
-0.5815703523776445,7
0.012854227571698513,4
0.6808158540596452,5
2.126579522290911,8
-0.012854227571696053,3
1.2266058792092032,4
-0.4722771209189935,5
-1.2856219951173562,1
2.737740340996424,1
2.3420958502034726,3
1.5073166675620067,4
0.303888281105542,2
-0.9046465894260898,3
-0.6359092401492873,3
4.573757758463056,24
4.062360500619635,43
0.8582047439036238,22
2.7540879023451246,31
-0.34214236537926546,20
-0.12126235318387163,19
-0.28239955328136,15
1.8173811785809384,14
0.0,11
1.1065307225719345,40
2.6681128270863494,18
2.926431754075261,9
5.5279945204950046e-05,10
1.065289641437319,10
0.4474538788503368,6
1.9468115250922104,10
-0.08090447997842996,23
-0.921120516240925,9
-1.0,4
-0.20123891719357384,2
-0.28239955328136,13
-2.515421699046704,3
-0.08090447997842996,19
-1.4296187179407895,6
-3.7063482429062975,8
-0.2712383916551506,13
0.5772607860674986,13
-1.1116384073750034,10
-2.1393053546946077,11
-0.3215703903229051,11
-2.6770096165256363,10
-1.5668404932143014,12
-1.0070940471508663,12
-2.329761671479917,13
-0.9929059528491337,10
0.2661757785139393,11
-0.5436385848170957,12
2.426121569813141,1
0.09807015124972805,11
0.25559203275323644,11
1.4213929843810165,11
2.1404237483306727,10
1.4226000167501347,10
1.1107613599507828,9
0.8136653055557818,12
0.2661757785139393,9
-0.09807015124972805,10
-0.07458760057514426,1
-0.7012192044110249,2
2.4047040969312934,1
0.07458760057514426,2
0.36178979652362697,2
-0.6275187673272805,1
-1.0497784778419927,1
0.9939162731724992,1
3.9836769229031948,1
-1.0060837268275007,1
-1.9006456890988848,1
-1.1975437442543,1
-2.0558404222829907,1
4.24260297433871,1
0.6592585148456596,3
0.9737968840023423,1
-0.5151687339839683,19
-0.07303890000049283,26
-0.2292648485312848,20
0.1701686323706876,15
0.4601806066865028,22
-0.8757828209932561,16
-0.38749912228288014,38
-0.7520900404141775,21
-0.8692338569259145,19
-0.27474444459344505,15
-1.0,21
1.7355849056033439,20
3.34292440640672,19
1.7476957060771727,19
1.1799052845727598,28
1.3946019384053137,10
2.72444256868787,10
1.2777551356724426,17
0.0771329940779484,13
1.3515185699222778,12
-1.286751731611664,13
-2.080196724594293,14
-2.0215613688840444,10
0.0,7
5.481087186513695,5
0.5800115566318595,1
0.5948102838322329,13
-0.007584633555123296,16
0.8033448216703263,11
1.406423274887083,12
1.5861538160895685,7
1.5783922256276994,20
2.080267730976782,17
0.8585336533839849,8
1.9193444259573351,11
0.6541134055870399,13
0.4474907674413085,13
1.4297602478450688,9
-0.19889693132840924,9
0.0,10
-0.621994661897585,12
-0.6970499884094901,11
-0.2830692216429222,11
-1.3809322113097595,10
-1.0,12
-2.7217650707275785,11
-2.1084777543215054,11
-2.609462608204746,8
-3.000540641232207,11
-3.550953227086272,1
1.1706692001444652,11
1.4564748847693842,11
1.366055900975232,8
1.0,10
0.42480040509657263,9
0.430762888156165,10
1.2274180579857479,5
0.41183790669570036,10
-0.44743600832551855,10
-2.279993617991892,11
-2.3456905512401685,11
0.27077574064865817,12
-1.970247205376381,10
0.2374623048533257,10
0.0,9
0.5948599708931108,10
-0.4758337132085172,9
-0.3070962255911349,8
-1.0289487510279762,8
-0.1929630068646523,10
-1.97979644487618,9
-1.7181250198171283,11
-1.0689851122872829,12
-0.1325443192417598,9
0.3748367238192302,12
-1.4249259207450322,11
0.32745387620310673,4
0.4822250360164385,11
2.120120703949127,11
-1.1096366338457488,8
1.6671198284213828,9
-0.21178344203819657,9
1.8827077646991437,4
0.0,7
0.2669268949849037,9
-2.147665233224908,11
1.0,9
0.05318379982580347,13
0.15987121322260364,9
-3.005549648075448,10
-1.8260687687902766,7
0.4282516976711851,1
-0.34332964561199325,9
-1.6011550098400715,11
1.1393241577156985,8
-0.9395773488502945,10
-3.0184410156985444,9
-6.351296029300503,9
-1.4481629493870818,24
-1.651936486426671,20
0.0,3
1.9465412079958009,1
0.03124682963039061,1
-1.0299030646910026,1
-0.06710378139537204,1
-0.47236281887276316,6
0.0,3
-1.1181786785835595,3
3.59900777404497,1
0.38405844041571097,2
1.279163370837778,1
2.4889955222553524,1
0.1036963106616412,2
-0.9700969353089975,1
-1.1760876374712963,3
0.03124682963039061,1
0.49600140363653733,11
-0.9880096234324233,12
0.014112196747420949,7
-0.508034696129685,10
1.0316253292313502,10
-1.4369787355916592,10
1.0925427912186298,12
0.10874223010365489,6
-0.1354615890979539,7
0.979969696480595,7
0.20421271108272654,13
0.16126460080696764,10
-1.7918216342884634,9
-1.0979606502328254,4
0.004704168370959741,5
-1.9226180112289935,7
1.0534406942247172,6
1.0119903765675768,2
-1.504361506171727,8
-1.8418281168410522,4
-3.136900053418543,3
-0.004704168370959741,9
-2.2570073079040194,4
0.046816705501684944,2
-2.3194300758900797,24
-3.5753012884940856,27
-1.6712669604734371,5
1.3300128279839991,3
-0.8760138553733473,3
-0.7709580975797448,2
0.0,1
0.32250705257324264,4
-0.49546332053920944,3
2.542600126635194,2
1.1745100249472546,2
-0.94359670278522,2
1.0,3
-1.8332855625385587,3
-0.9701889037411026,3
0.20489445791442923,2
5.360317900564751,1
2.408915889463188,3
1.4929407326585924,2
-1.3252393419128987,4
0.6473727529206682,2
-0.9557742539334108,1
0.33822741636662224,1
-3.586749799190189,15
-3.3163906616482395,10
0.8851612946690137,4
0.017187603184748525,3
-1.3985660805465068,3
0.8451092006085102,1
0.9265006971417591,3
-0.885769801696956,8
-0.03377111591062184,3
-1.3296089927878578,3
-1.6929903169035485,3
-0.6691597759041685,4
2.2620274885446836,3
1.6401999620603382,2
-1.073499302858241,1
1.9617140608462635,2
-0.3790173474326069,2
1.6807681174454578,4
0.6302727647530585,1
0.7911061376272536,3
3.4774013155763153,3
-0.017187603184748525,4
-0.44736976233444925,13
-5.0310361878804155,14
-1.4221523394127573,6
-0.2561072881058644,6
1.2488642824566574,7
-1.0,6
-1.0900343810997768,3
0.0,5
1.628987493259249,11
0.6748776046590058,8
-1.4644236122228749,9
1.4833036504398611,3
-0.49947147805119085,6
-1.5477778183986397,2
0.8408742139092252,9
0.8958603031251775,4
0.40791059852963163,10
0.009237711451781015,6
1.1786275268905,10
2.9700115065607178,5
-0.8749774891068955,10
-0.08391455542504558,4
6.311067366606168,7
-5.544534665465284,16
-3.557969968770634,13
1.6994864064514692,11
0.3210561543110158,9
0.0,7
-2.0237854322739217,6
-2.1856848025819073,9
0.9644370574580731,14
-0.28907504487547897,17
-0.5754997734288557,15
0.17579988129021162,16
-0.6893226564414312,16
-0.06745878754286415,12
-1.0,26
-0.09532804763971392,12
1.6994864064514692,13
1.6994864064514692,9
0.08984923745220588,14
-0.31784734555330124,9
3.8636025142356405,14
4.372428839247367,15
3.3503077220734387,12
1.4859382828100112,3
-1.0,11
-1.50624151382883,12
-4.168126645893574,11
-1.583069575820011,11
-0.6623649005402298,13
-2.094246183734172,11
-1.1961555283678618,13
-0.3803199419815218,11
-0.6022270089864057,11
0.02897402758439371,17
-0.3397328694426725,13
0.6048814732182533,12
-2.3521568676828553,6
0.934870679859694,13
0.6359759680031118,7
0.0,12
-0.4094732179041589,10
0.5512887416845531,9
0.891938031851081,9
2.626450851235027,9
1.8885730416324318,12
2.580405291013607,9
3.1042904305004977,10
4.146265271083181,10
3.115648368938721,8
-2.591332274763431,19
-1.0366903978699609,10
-2.1302456748331466,7
0.49944080059851337,7
-0.00014321555644890874,1
-7.958948601859965,3
2.3631744174667975,2
-3.9071488935302723,7
0.00038539340803700895,10
0.6886685025149385,7
-2.1863286283055854,6
1.0,6
-0.826620212292072,9
-0.5222352008574912,8
0.6570428268255601,5
-1.7211517295233136,3
0.0,8
-0.15110371774583564,10
2.9250505963990867,6
0.40664793608885724,10
0.9426345395099888,7
8.273192941936829,8
8.39157790766679,6
-0.815173912603083,15
-1.7005677598581344,13
-1.0021348689334162,1
-0.20520830079231833,4
1.7036137018108954,1
1.9554692963558633,1
-0.5865098611643429,1
2.021554140004257,1
5.662393219187203,1
-0.5063817274256152,1
0.4736822222404782,2
1.0,2
0.0,1
-1.551983492576496,37
-2.0743042683619333,27
-0.7680546720742896,1
0.15490487221454557,1
-0.8979266121474602,2
-0.9061718138068994,1
-0.7614843729187892,2
1.6084878119156276,4
1.1702329508099945,2
-0.8349832322307984,1
1.0,2
0.0,1
2.1199462759678687,1
3.406265850970704,2
-0.8656078323210353,1
1.1803706783763444,1
2.796131609349046,1
2.6309731720946576,31
0.01029998846662058,16
-2.2966506165015534,9
0.8091183482433993,7
-0.3437063034766977,13
0.9574472656883702,9
-1.8893594184057672,8
-0.8974715882694505,10
-1.7410339939823025,10
0.0,7
0.651443461051974,8
1.3865636432152477,7
-0.9566288796126335,10
-0.3437063034766977,11
1.0,13
0.78801796084266,7
1.364911314351045,11
1.4515990470075564,21
-1.5525818622341665,11
-4.091085679709472,7
-1.6470987096714214,15
-0.47269867579848096,8
1.0570545816565124,8
-3.960765420992068,39
-5.8539162939792275,24
-0.812204368213509,16
0.18385354059662934,14
-2.163467994635775,16
-3.491484534531222,8
-3.5747463192278146,14
-2.0911137058033917,15
-0.6583184382658063,18
-0.5186797611387061,15
-0.22166876342982464,18
-0.45330779069455696,12
0.026069848751731257,15
0.0,14
1.5865440236803998,24
0.5686362483414932,18
2.200575472974178,19
3.058213164233748,27
3.2183157523930186,18
1.0,14
2.088010952754311,15
0.26277515231742715,13
0.421872171678788,14
2.0630932843590952,11
-0.4217951537288241,10
0.3356420570040049,15
0.7627046844590866,10
2.8846901819389053,5
0.38827090005561726,10
-0.5552667424811647,3
1.8251591037822712,7
-1.4961557411742876,9
-1.341181711174522,8
-0.6577905183046129,5
0.0,10
-3.18307981865193,4
0.16583837230853393,9
-3.1287472472720235,5
1.0,9
0.1351533779481316,5
-0.8752770082411163,9
-0.10831684884849921,3
-1.2311299940677383,7
-4.4956125121944694,5
1.994787129721233,5
-1.07556583634515,5
0.6962698022826647,9
3.1504228610238125,8
1.387304905543558,11
0.7848491999198105,11
0.7379946606891539,8
0.4486736343855954,10
1.158093861901322,12
1.1732545076652452,10
1.2572340258753032,9
1.0034662233999898,9
0.9965337766000103,9
0.7417916353541671,10
0.45933943364897845,10
-0.1464904096616925,11
-0.31452939265170804,8
-0.11114765702244814,13
-0.13973720313342905,8
0.1111476570224474,9
-1.0253770495198054,7
-1.1554028275824935,10
-0.9847167503661756,7
-1.397095935379592,11
-1.2392329105775797,6
-1.513717409044113,10
-1.0851491352434757,6
-1.9672252642645187,7
-1.0516453593431483,11
0.3599084434457432,10
-2.128928809196933,13
0.5585735701058279,4
-1.0,10
0.0,23
0.1590222528421731,16
-0.9811197093387485,12
-3.819565183710216,10
-4.534725887545508,10
-2.7270049219374406,13
-1.5727423237664435,10
-0.8636056401513454,11
0.2954264282749427,10
1.1206050712198912,16
-0.21804174770388265,8
4.1479712357087255,8
3.0400864522373907,5
2.2091487928660944,17
0.9684406849474019,5
0.44264853226164735,13
-0.055363432227430925,14
-1.0,2
-0.49070646923433064,4
-1.293482317021742,3
-0.4461163828462586,1
-1.1324113116465786,1
1.2787613171150787,3
0.6409583170911247,4
-1.263340813775012,2
-1.362957950913346,1
1.7051773585568262,3
1.5278146585605004,4
0.4971091934507936,4
1.3849809734173797,1
0.46815545530407326,2
-0.4461163828462586,1
0.6004810992364561,3
0.0,1
-1.1564166601858823,1
0.49870494863942577,1
1.4710237149409207,1
-1.885230718863365,22
-1.9431278627024493,25
-1.7610100034350284,4
0.992860526240458,1
-0.4112575282292326,1
-0.06364463251486197,4
-0.8758928239920344,1
-1.007139473759542,1
0.06364463251486197,2
0.5870324113840291,1
-0.4932956118585162,1
3.785397174499647,3
3.1365579139937023,1
2.3310984483431003,2
0.2800335774903499,4
6.630172308218623,1
2.215146096492377,18
-1.2967752325761774,7
1.7780305384082222,7
1.6942061496594991,8
-0.2749403403319037,8
0.27331922797519337,9
-0.0024475644108139486,4
-0.14845341947603433,8
3.2989919433796047,11
0.13751375074151503,6
-0.6489753197841112,12
1.7570168504626436,7
1.5384747074870715,10
0.8210842044121425,4
0.6200097263099955,8
-2.747627905673495,6
-1.0,8
0.0,9
-0.9848866950811155,9
-0.5739656738626029,5
1.0332041661962041,10
-2.852208422366448,11
-1.4779728064128796,9
-1.0,9
-0.9660937997744076,6
-0.29213437172048,11
1.0031849078552577,7
-0.3024332522223454,11
1.09370930148906,8
1.5551929698957578,13
-1.0744566123418493,8
-0.7248856696777892,12
-0.03166455230967636,7
0.6074096216054578,8
-1.014153563253862,6
-0.21979138955698507,20
1.9984411899326506,8
-0.8933412973068803,13
0.0,17
1.1534910258772484,9
0.33234783801069745,7
1.1418607502608547,9
2.3338295493348413,6
1.9202371471523338,9
2.752662806082225,18
1.9205009055001294,17
0.07146577099892318,13
0.46359358947208357,14
-1.0369513348943884,11
1.3481897775155791,13
-0.737475727262396,3
0.06417427586812723,14
0.14237317906885724,20
0.0,15
2.1654167450622523,10
0.5210425030428413,16
0.7813118097531887,8
-1.0,15
0.4252210976376335,13
-0.8205417350910995,8
-0.8602093145060522,7
-1.8609325414961044,12
-1.9384025093328272,4
-1.9638364665433519,12
-2.535223969370786,5
-3.034960913815665,12
-3.4400990029040885,5
-3.6212574178830073,15
-3.2033873305270717,26
-3.3623016664159766,18
-2.626616380265385,21
-2.131392732835179,22
-2.4273548807002614,17
-2.352368141191611,14
-1.791782702803873,17
-1.8333948174360337,13
-1.0,19
-0.3150739237800587,19
-0.24592787654126272,20
0.0,21
1.6301820178794344,24
1.5271731461789055,13
2.0570498758656424,22
0.41282939843755595,14
0.5430072913990822,16
0.7544733416923086,15
0.14078897896005332,23
0.7659965756998632,18
0.4486613008023144,21
0.14078897896005332,17
0.171197723572408,15
0.4851433565850847,16
5.259065344890226,20
3.782859448610207,9
0.2763953479886534,7
0.04763272726906944,11
-0.8172778921173626,9
-0.8506500013840996,11
-1.4144675376402362,12
-1.7587939159229486,17
-2.4935487571691715,9
-1.329625289403741,13
-2.022675297504692,15
-0.8944915527098393,18
-1.190116279552275,10
-0.023731454636155194,10
-0.6149882149266646,12
0.0,12
0.011873874215166122,13
0.9106267516051683,10
1.0770928342019837,9
1.1546005610380201,9
1.1157870008957187,11
1.0,13
0.26568083508488743,12
-3.9270716411694537,21
-3.8718259891105746,19
-2.7004136208659375,16
-2.693455691181005,15
-1.9844685250647578,12
0.0,15
-0.6833605799738849,7
0.6549322093688189,13
1.0,29
1.295631076776903,18
1.4259075330719169,13
1.147121796040764,17
0.29814274266594554,9
0.08857480596538889,14
1.4352636845753624,16
1.3046277045836674,14
-0.2935108519094553,13
0.2451855751839772,17
-0.5555025872576905,10
