wave,flux,ivar
3600.0,13.456664085388184,0.03461791202425957
3600.8,5.1909565925598145,0.056791551411151886
3601.6000000000004,9.593008041381836,0.037699565291404724
3602.4000000000005,6.910002708435059,0.04372722655534744
3603.2000000000007,2.341529130935669,0.06275839358568192
3604.000000000001,4.892972946166992,0.03563450276851654
3604.800000000001,2.9292585849761963,0.04735300689935684
3605.6000000000013,7.668033599853516,0.041908130049705505
3606.4000000000015,3.0865628719329834,0.049683578312397
3607.2000000000016,10.709664344787598,0.05807504430413246
3608.000000000002,5.781291484832764,0.040396589785814285
3608.800000000002,4.5373454093933105,0.04525678604841232
3609.600000000002,8.63654613494873,0.04265304654836655
3610.4000000000024,2.532564640045166,0.049706827849149704
3611.2000000000025,14.669904708862305,0.052659884095191956
3612.0000000000027,3.722900629043579,0.03775739297270775
3612.800000000003,5.990260124206543,0.05003160238265991
3613.600000000003,10.022923469543457,0.04705919697880745
3614.4000000000033,3.659024238586426,0.06303276121616364
3615.2000000000035,7.033064365386963,0.046318814158439636
3616.0000000000036,5.885720729827881,0.05290147662162781
3616.800000000004,13.025949478149414,0.032015711069107056
3617.600000000004,23.171342849731445,0.03931663930416107
3618.400000000004,6.193918228149414,0.03638330101966858
3619.2000000000044,5.255719184875488,0.05765127018094063
3620.0000000000045,11.038631439208984,0.037446364760398865
3620.8000000000047,6.703583240509033,0.05003183335065842
3621.600000000005,5.865598201751709,0.03409497067332268
3622.400000000005,8.336360931396484,0.03965742141008377
3623.2000000000053,8.334551811218262,0.04182422161102295
3624.0000000000055,11.60369873046875,0.03617643192410469
3624.8000000000056,8.426729202270508,0.061617158353328705
3625.600000000006,7.791902542114258,0.07003127038478851
3626.400000000006,11.64627742767334,0.03334420174360275
3627.200000000006,1.7303426265716553,0.03863923251628876
3628.0000000000064,3.0115766525268555,0.0349959060549736
3628.8000000000065,8.628450393676758,0.050343334674835205
3629.6000000000067,1.811015248298645,0.049281999468803406
3630.400000000007,4.688986301422119,0.06324292719364166
3631.200000000007,-2.188645839691162,0.05182246118783951
3632.0000000000073,1.704417109489441,0.05422970652580261
3632.8000000000075,2.892887830734253,0.06050931662321091
3633.6000000000076,-1.1711887121200562,0.058508217334747314
3634.400000000008,4.502791881561279,0.0645097866654396
