wave,flux,ivar
3600.0,3.9546890258789062,0.09564507007598877
3600.8,6.032973766326904,0.07723043113946915
3601.6000000000004,-0.20569224655628204,0.06052081286907196
3602.4000000000005,0.4790157973766327,0.07375285774469376
3603.2000000000007,3.269843578338623,0.07941871136426926
3604.000000000001,8.121699333190918,0.06328274309635162
3604.800000000001,-2.098557710647583,0.06555675715208054
3605.6000000000013,0.15504300594329834,0.08834603428840637
3606.4000000000015,0.20081767439842224,0.08089512586593628
3607.2000000000016,-2.6867454051971436,0.07401961088180542
3608.000000000002,2.976255178451538,0.07624966651201248
3608.800000000002,2.595372200012207,0.08317235857248306
3609.600000000002,9.051480293273926,0.07672886550426483
3610.4000000000024,4.083508014678955,0.1129283681511879
3611.2000000000025,-6.50946044921875,0.09708273410797119
3612.0000000000027,6.581254959106445,0.10687094926834106
3612.800000000003,-1.1908669471740723,0.08527306467294693
3613.600000000003,0.5717954635620117,0.09776061028242111
3614.4000000000033,4.906992435455322,0.09376154094934464
3615.2000000000035,0.7535860538482666,0.10003045946359634
3616.0000000000036,1.6091928482055664,0.0723012238740921
3616.800000000004,1.949772834777832,0.08051645010709763
3617.600000000004,-5.765494346618652,0.06674543768167496
3618.400000000004,1.8361108303070068,0.07859630137681961
3619.2000000000044,1.290006160736084,0.10074310004711151
3620.0000000000045,1.4010868072509766,0.09545468538999557
3620.8000000000047,2.4768848419189453,0.10487695783376694
3621.600000000005,-2.232239007949829,0.09802939742803574
3622.400000000005,-4.234044075012207,0.08553348481655121
3623.2000000000053,-1.04885995388031,0.07782357931137085
3624.0000000000055,1.1656954288482666,0.09138284623622894
3624.8000000000056,6.603907585144043,0.10136374086141586
3625.600000000006,-2.7482097148895264,0.09077110141515732
3626.400000000006,2.2004451751708984,0.10890849679708481
3627.200000000006,2.757075071334839,0.10454095155000687
3628.0000000000064,8.694772720336914,0.07880283892154694
3628.8000000000065,0.025490913540124893,0.08641573786735535
3629.6000000000067,-5.731478214263916,0.0937245637178421
3630.400000000007,-0.3556780219078064,0.09923674911260605
3631.200000000007,-2.75785493850708,0.09991934150457382
3632.0000000000073,0.8258157968521118,0.09154628962278366
3632.8000000000075,3.0502355098724365,0.14353078603744507
3633.6000000000076,-1.9172443151474,0.10410084575414658
3634.400000000008,0.21262423694133759,0.13300924003124237
3635.200000000008,3.1203112602233887,0.12269920855760574
3636.000000000008,-4.864228248596191,0.1483483463525772
3636.8000000000084,-0.1355462223291397,0.09715072810649872
3637.6000000000085,-3.415621757507324,0.10899311304092407
3638.4000000000087,3.29606294631958,0.110462486743927
3639.200000000009,1.187567949295044,0.08931782841682434
3640.000000000009,-2.332911491394043,0.12393801659345627
3640.8000000000093,-4.4472432136535645,0.09780911356210709
3641.6000000000095,-4.7575907707214355,0.11221679300069809
3642.4000000000096,1.7616603374481201,0.1049935594201088
3643.20000000001,-4.893823623657227,0.10463736951351166
3644.00000000001,0.19541724026203156,0.10554994642734528
3644.80000000001,-2.2419497966766357,0.10009206086397171
3645.6000000000104,-5.029261589050293,0.11961778253316879
3646.4000000000106,0.6302710175514221,0.13163988292217255
3647.2000000000107,1.6765878200531006,0.125653475522995
3648.000000000011,3.4095451831817627,0.13662393391132355
3648.800000000011,1.6296945810317993,0.14147143065929413
3649.6000000000113,2.4005637168884277,0.14028917253017426
3650.4000000000115,-5.48092794418335,0.15862679481506348
