wave,flux,ivar
3600.0,17.88296127319336,0.0028453036211431026
3600.8,-1.5947595834732056,0.003573184134438634
3601.6000000000004,25.413015365600586,0.002876458689570427
3602.4000000000005,1.0597378015518188,0.0028537511825561523
3603.2000000000007,6.332652568817139,0.0034754967782646418
3604.000000000001,-6.430789947509766,0.0014380906941369176
3604.800000000001,8.363505363464355,0.0022973071318119764
3605.6000000000013,6.899226188659668,0.0023161685094237328
3606.4000000000015,18.2508544921875,0.0037565394304692745
3607.2000000000016,9.997716903686523,0.0028565539978444576
3608.000000000002,18.026521682739258,0.005140309687703848
3608.800000000002,4.099483966827393,0.002962407423183322
3609.600000000002,17.457300186157227,0.006724717561155558
3610.4000000000024,5.473302364349365,0.008307399228215218
3611.2000000000025,30.423717498779297,0.003461341606453061
3612.0000000000027,0.53879714012146,0.0049537611193954945
3612.800000000003,2.56842041015625,0.005141581874340773
3613.600000000003,-17.771631240844727,0.005370501894503832
3614.4000000000033,1.9711090326309204,0.00489332340657711
3615.2000000000035,3.3722052574157715,0.004550485406070948
3616.0000000000036,3.3265392780303955,0.0041888109408319
3616.800000000004,-6.195239543914795,0.004433218389749527
3617.600000000004,2.7483913898468018,0.004713071975857019
3618.400000000004,-9.191696166992188,0.004359171260148287
3619.2000000000044,-0.402189701795578,0.005669557489454746
3620.0000000000045,8.548853874206543,0.0049852970987558365
3620.8000000000047,-7.64991569519043,0.003645334392786026
3621.600000000005,9.729368209838867,0.004305930342525244
3622.400000000005,7.696202278137207,0.006177164614200592
3623.2000000000053,8.815032958984375,0.003495103446766734
3624.0000000000055,16.765668869018555,0.003144859569147229
3624.8000000000056,1.578384280204773,0.005287616979330778
3625.600000000006,19.275672912597656,0.005138642620295286
3626.400000000006,20.227344512939453,0.004428426269441843
3627.200000000006,12.258099555969238,0.0036814187187701464
3628.0000000000064,-35.15505599975586,0.005514796823263168
3628.8000000000065,16.222530364990234,0.00580575643107295
3629.6000000000067,13.028748512268066,0.006559192668646574
3630.400000000007,-6.999980926513672,0.006529433187097311
3631.200000000007,1.410459280014038,0.0059726485051214695
3632.0000000000073,-10.144329071044922,0.008216426707804203
3632.8000000000075,-20.440095901489258,0.006184569094330072
3633.6000000000076,32.38090133666992,0.004401805344969034
3634.400000000008,3.8805665969848633,0.0038670659996569157
3635.200000000008,16.5970516204834,0.004858337342739105
3636.000000000008,15.726639747619629,0.0036780836526304483
3636.8000000000084,10.123395919799805,0.008057492785155773
3637.6000000000085,32.17147445678711,0.005232737399637699
3638.4000000000087,-25.34827995300293,0.006452544592320919
3639.200000000009,49.33832931518555,0.004556623753160238
3640.000000000009,-10.180366516113281,0.004515813663601875
3640.8000000000093,15.849188804626465,0.007900392636656761
3641.6000000000095,32.795448303222656,0.006580567453056574
